,AT1 0,BE1 0,CH1 0,CZ1 0,DE1 0,DE1 1,DE1 2,DE1 3,DE1 4,DE1 5,DE1 6,DK1 0,DK2 0,EE6 0,ES1 0,ES1 1,ES1 2,ES4 0,FI2 0,FR1 0,FR1 1,FR1 2,FR1 3,FR1 4,FR1 5,FR1 6,GB0 0,GB0 1,GB0 2,GB0 3,GB0 4,GB5 0,HU1 0,IE5 0,IT1 0,IT1 1,IT1 2,IT1 3,IT3 0,LT6 0,LU1 0,LV6 0,NL1 0,NO2 0,PL1 0,PT1 0,SE2 0,SE2 1,SI1 0,SK1 0
90,10067.604348139259,12229.999999999998,8724.778142602852,9472.333333333332,11418.907385340053,7802.721659338575,13701.959380501334,13372.694694009993,9085.153517191871,12312.373068034629,6008.610703626405,2943.0573623492023,2247.6759709841303,1361.0,14616.160567498422,13371.108708316135,6842.579476553721,752.817914298386,13405.043288759276,8083.164228229212,8307.793086447322,23023.780006778965,6228.580420743693,12433.016030508501,8922.428845777358,8391.654049437095,21383.36611521745,11591.237894335238,5027.952266574829,5691.258084447804,4904.36309090905,1195.070091084026,5837.490000000001,3723.472457431604,14910.51547364954,9971.473218259149,12008.0001667854,6888.738223436082,2403.681542677057,1857.6666666666667,1032.0965899582532,1134.0000000000002,16404.0,20895.643377907392,22677.21086666666,6978.0,3064.292349348343,19853.37431731832,2777.7289851940764,4005.986666666666
91,10018.489533954371,12230.666666666664,9042.73734120112,9598.999999999998,11695.058151813615,7991.419885367846,14033.322658740444,13696.09515299864,9305.188025140204,12610.13108857969,6153.920792871714,2991.969092572034,2285.030907427966,1344.1000000000001,15379.227443155753,14069.175078004053,7199.810482500754,792.1203296727714,13265.784457013018,8062.446095989003,8286.27566468207,22964.147757891547,6212.448219265232,12400.814163302755,8901.799427334656,8369.919425378584,23508.00914098253,12742.938829514815,5527.527668291198,6256.739296891058,5391.6587197064355,1313.8117952965902,5995.763333333333,4193.904549317376,15778.400699337937,10575.504790202227,12735.05655399047,7306.030160818722,2521.2316815339896,1845.0,1050.1311968928803,1114.3333333333335,17221.666666666668,20758.612209653646,23606.80273333333,7760.333333333333,3066.565397939921,19868.101268726747,2745.5104660456323,4075.53
92,9581.119005105389,11770.33333333333,8647.721220349893,9470.33333333333,11327.004981940256,7739.923280355882,13591.682367485962,13265.067690756687,9012.008617136016,12213.279815210808,5960.251806744035,2799.194885356857,2137.8051146431435,1335.8666666666666,14535.513449292399,13297.331372635856,6804.824396255353,748.6641151497203,13305.79171003476,7605.159255323622,7815.83152777399,21660.383665437177,5859.74334208438,11696.771653484044,8397.294808409859,7894.72650646023,23271.16136955535,12614.551238498365,5471.836750277452,6193.701429669625,5337.336707816788,1300.5748855300262,5929.18,4202.600951985729,14877.285346709565,9971.399851130285,12007.787574961665,6888.687538152786,2377.3659435523423,1804.6666666666667,1029.2354398738514,1104.0000000000002,16977.333333333332,20359.704956631907,23565.306099999998,7600.0,2991.1536681958023,19379.512998470866,2670.8809948946127,4028.82
93,9938.911100844676,12148.666666666664,8523.801798213131,9234.333333333334,11453.436681667563,7826.316078598186,13743.392330235585,13413.131989996793,9111.88942524666,12349.60408881573,6026.779963828002,2953.792239770597,2255.8744268960695,1330.0666666666666,14369.837705609398,13145.768424973488,6727.263025863122,740.1308435539898,13472.37506693848,7862.448021980709,8080.100301325981,22392.764219648143,6057.872892451379,12092.262713955288,8678.103779653698,8161.662875799404,24399.550621563812,13226.214911419025,5737.159210111177,6494.026196981494,5596.137430299413,1363.6381207059103,5992.756666666667,4472.256842252503,15496.527609300983,10389.299017143618,12510.246504917872,7177.390911811417,2473.617170535368,1799.0,1072.1094248744917,1110.0,17184.666666666668,20507.414933061522,23784.693899999995,7741.0,2994.3181083919208,19400.015224941413,2736.422232488659,4043.84
94,8363.195954621873,11261.33333333333,7859.983398542888,8550.333333333332,10516.762359716718,7186.271565318821,12619.442982103892,12316.191686299384,8366.816572431087,11339.640236239677,5533.9034418665915,2519.9935752402075,1924.5730914264586,1193.7333333333333,15190.001097891365,13896.06764521943,7111.223859457726,782.3740640981435,12783.622511773841,7521.056342720777,7729.61669790175,21421.452428748278,5795.105718622621,11567.746971391543,8299.529108863533,7807.64140230674,23301.34273625664,12630.911590723817,5478.933409909822,6201.734306547514,5344.25892857873,1302.261656848368,5597.3533333333335,4394.687371135115,14185.664200983198,9494.880349154057,11433.347623196465,6559.486623140004,2279.1141109499476,1563.0,992.9937795020354,981.0,15353.666666666666,19542.147488226165,22341.156466666664,7963.0,2728.282284016835,17676.384382649834,2482.4707120447947,3777.51
95,7168.897751467798,10610.666666666664,7245.3990927602545,7172.333333333332,8998.78529741102,6149.013612107118,10797.967481308768,10538.487119504724,7160.8481426055005,9702.889952773703,4735.146352712937,2039.9668998423358,1557.9664334909974,1002.3333333333334,13037.72257313673,11927.127170587386,6103.631147725909,671.519108549971,11831.826879559327,7254.366653435677,7456.167641539289,20663.63012248248,5590.093458349972,11158.517171623416,8003.612513578097,7531.4320820623325,17946.66180698875,9728.310561261298,4219.866901389552,4776.567147919158,4116.140802948025,1003.0001191004793,4913.136666666666,3681.4693270594057,10789.066671191662,7147.645795385699,8609.047249801793,4937.912354625151,1803.2311856627027,1242.3333333333333,895.5910490777114,776.0,12893.0,17972.08978710734,18501.700699999998,6558.666666666667,2410.946872800449,15620.386460532885,2083.4355818655363,3245.8633333333332
96,6373.424273625195,9370.999999999998,7635.306621824406,6661.999999999999,7893.468726616701,5393.733158704454,9471.658208053568,9244.049697195922,6285.350224922183,8511.088537922742,4153.530550600659,1784.7111701709453,1363.022163162388,928.4333333333334,10522.737399608319,9626.376573345746,4926.2367251106025,541.982635268666,11027.248123242658,6479.407080887021,6659.152179357571,18454.823466812584,4992.549098359427,9965.744805393724,7156.832944616446,6726.371344380755,15044.298738727703,8155.032500235851,3537.42322583086,4004.0930113757845,3450.471879182686,840.793323516632,4220.973333333333,3021.547321130483,8934.963357322486,5896.662881113694,7104.964911648106,4073.6775891312386,1514.7859291612658,1126.6666666666667,835.9834526417129,697.3333333333335,11418.666666666666,16856.825210090676,16355.442199999998,5183.666666666667,2264.134675532643,14669.19865780069,1806.9090597081383,2977.6366666666668
97,6739.298553977186,9011.999999999998,7440.993509179585,6886.333333333332,7834.316598798766,5353.313565713139,9400.679433528074,9174.776576824892,6237.8071645755945,8447.308086703959,4122.404796064334,1827.9908696339605,1396.075797032706,985.1333333333333,9932.055450642642,9086.010824407349,4649.708004555157,511.55905372818523,11334.438081925682,6384.2223816852975,6561.434781695137,18184.014619841542,4919.287684225371,9819.50597169208,7051.173972431444,6627.667562610826,13709.208783361742,7431.322996334536,3223.498442847958,3648.7541250189624,3144.2634990399297,766.1780330161756,4317.453333333334,2689.3041203806965,9129.641108781723,6036.500628729813,7272.851469838704,4170.283739094958,1537.0418131198219,1237.0,816.2085348649362,770.0000000000001,11456.666666666666,16891.028584740987,16678.57143333333,4916.0,2298.3641131469944,14890.969220186338,1880.3681126894817,3046.2299999999996
98,8392.727013783675,10118.999999999998,7340.069485501804,7851.0,9171.331843912581,6266.917421131813,11005.01231420105,10740.556565293691,7297.976096159349,9888.93730217735,4825.940068013063,2315.274926950521,1768.2250730494786,1154.5666666666666,11611.131190134089,10622.057458443405,5435.770058373292,598.0412930492133,11962.717321026212,7166.344736039474,7365.997670060958,20413.73781475019,5522.4905567075175,11023.573427936606,7908.073540317676,7440.35191210382,16445.89802810148,8914.794583909901,3866.986601674733,4377.1335908534975,3771.934449014349,919.1256768696998,5193.55,3029.030402909673,12193.90772397363,8127.977371275825,9788.365772549403,5615.169110037131,1991.0591505973753,1511.3333333333333,865.3352839263595,953.3333333333335,13649.0,18564.096012307124,19331.29253333333,5470.333333333333,2582.851743736067,16734.148256263932,2377.9396528829943,3476.6800000000003
99,8891.335633736599,10906.999999999998,7262.3113319691865,8675.33333333333,10098.911062947867,6900.747105433385,12118.04811986278,11826.845584205606,8033.512033468333,10889.094410867177,5314.030761445975,2574.5940345190947,1966.2726321475718,1191.2666666666667,13760.123584435505,12587.991725849084,6441.824362758485,708.7269936235863,12145.144434842383,7492.941152543596,7701.386421116983,21343.21652717254,5773.940705553072,11525.498990470684,8265.06675370222,7779.1261619736515,20357.311117926485,11035.046343286253,4786.692049569604,5418.169938879154,4669.033151233394,1137.7260961085528,5706.0,3680.504636329888,12722.06161045894,8479.25918428001,10210.770280518449,5857.850246462258,2078.0213592165305,1584.3333333333333,934.236396330762,995.6666666666669,15086.666666666666,19771.53556515762,21065.646266666663,6471.0,2774.7683561936174,17977.56497713972,2555.664366263403,3856.1133333333332
100,8526.393913147613,10492.33333333333,7045.505644115904,8525.0,9656.45325020822,6598.4086204712,11587.127010411677,11308.68276485014,7681.886623844218,10412.016747174845,5081.210171890821,2521.203138893323,1925.4968611066772,1194.7333333333333,13606.08621944098,12447.075762113413,6369.711518385542,700.7931667267294,12383.323452006589,7003.981960097207,7199.2285799545525,19951.562745801464,5397.459194152701,10773.99538126273,7728.105825249927,7271.899412655402,20653.42692476423,11195.561238033655,4856.318886342461,5496.982202136376,4736.948531153691,1154.2753682082885,5481.88,3852.3535160279694,11450.930474209095,7619.543168243451,9176.333889657624,5263.920096790235,1882.2290600574568,1543.3333333333333,845.2629122344689,986.6666666666669,14701.666666666666,19556.659881326745,20542.516999999996,6315.0,2758.411320250301,17871.5886797497,2372.939420185722,3680.436666666667
101,8785.645527262786,11047.666666666664,7557.662627874951,8413.333333333334,10064.726408767658,6877.388185653428,12077.028718688283,11786.811899007394,8007.3297672595245,10852.234998555205,5296.042851388077,2754.630024512406,2103.7699754875935,1252.8666666666668,12975.012250321182,11869.758716017663,6074.273207527857,668.2891594666283,12884.252233185724,7270.6067034044245,7472.93163623667,20710.088974060873,5602.661885134203,11183.60530425251,8023.682824412491,7548.365296758845,22165.637871949108,12015.282358683782,5211.890802310667,5899.462463297491,5083.780340284258,1238.7895679209523,5544.079999999999,3985.163262220409,12703.617244398558,8477.131537542933,10208.687695544702,5856.38037324665,2065.389628986648,1658.0,904.825438825972,1043.6666666666667,15322.333333333334,20044.834433480948,21174.82993333333,6551.0,2845.1437233720826,18433.52294329458,2394.687806070548,3722.6800000000003
102,7693.928898039176,10441.666666666664,7332.401855183507,7842.666666666665,9420.575621618198,6437.229672307065,11304.088924836278,11032.446220858983,7495.647849621952,10157.683012466377,4957.091743037323,2411.926622607229,1842.0400440594378,1136.3666666666666,13832.55537650849,12654.253543463461,6475.7334246902965,712.4576553377528,12149.815863971156,7187.878737160743,7387.660234637442,20473.772304776823,5538.731575733894,11055.992508411868,7931.077895581252,7462.233144081781,21688.38527517556,11756.579011648317,5099.672582655875,5772.440006445936,4974.32049153804,1212.116952336338,5262.983333333334,4034.9556801999393,12695.76396046642,8475.664194965639,10206.559245943186,5855.3666675807135,2060.5425080216614,1494.6666666666667,906.4104893755662,943.6666666666669,14249.666666666666,19092.48746936218,19930.95236666666,7117.333333333333,2640.1236543277882,17105.209679005548,2219.7377686274917,3522.383333333333
103,6856.179377607048,9986.33333333333,6862.676102455945,6927.333333333332,8316.874436808399,5683.053037928782,9979.718011565688,9739.900578810322,6618.733992505867,8967.62337852484,4376.3259544324255,2015.8890233725187,1539.5776432941482,966.4,12303.546261047262,11255.49037276456,5759.925306367935,633.7047264869071,11382.42316937729,7107.721004742206,7306.6705459695795,20249.32174909937,5478.01138399709,10934.787504021944,7841.394167513383,7380.425925028502,17451.559630684962,9459.931528857402,4103.4516421586295,4644.7939627090245,4002.5870796188883,975.329929115274,4586.366666666667,3379.866226855822,10158.862485402215,6716.760647563314,8090.150925528577,4640.237685822984,1710.563942621049,1203.3333333333333,778.2008396575217,756.6666666666669,12327.0,17655.006830622708,16906.802699999997,6013.333333333333,2374.13239953293,15381.86760046707,1868.1539557262856,3121.976666666667
104,6103.292795608307,8929.33333333333,7333.048015779826,6488.333333333332,7302.016407806491,4989.584349828811,8761.953209636202,8551.399251876834,5815.245015694037,7873.358380789272,3842.30929154656,1804.1208869170223,1377.8457797496442,901.0999999999999,9810.87939018028,8975.156932935286,4592.979233648442,505.31777656932445,10613.27201179378,6397.522683752537,6576.275634143683,18225.143776325447,4930.414278499723,9841.716028500092,7066.2474287377945,6642.658222374622,15162.593290017956,8219.156187695571,3565.238273942485,4035.577522174936,3477.603221744823,847.4045501786767,4006.8233333333337,2884.8636209122196,8355.17709725244,5497.692434347453,6624.586179145376,3798.0510185631842,1431.952021967827,1104.6666666666667,722.3254734317939,683.0,11118.333333333334,16824.691321539554,14891.156466666665,4783.0,2257.8949343008603,14628.771732365807,1643.3738710583618,2877.78
105,6226.079831070529,8617.666666666664,7102.709959020914,6605.999999999999,7152.2010464921395,4887.213122426627,8582.184346816648,8375.95032145625,5695.681711323767,7711.8208047692715,3763.476689338335,1845.1137550983674,1409.1529115682995,943.2666666666668,9170.905484416353,8389.698075601476,4293.3744028936535,472.3553704218495,10799.909318789816,6114.626630594309,6285.482011838912,17419.25365392442,4712.39832125118,9406.529243024801,6754.478122321901,6348.929255755902,13705.918972947125,7429.539695476399,3222.7248972031025,3647.8785304087583,3143.508967471485,765.9941726262509,4002.853333333334,2578.08143053355,8149.228683568563,5368.199451901258,6468.457301444744,3708.591493544314,1390.9585035080806,1194.6666666666667,691.9701256776603,744.3333333333334,11018.666666666666,16847.64734787685,14914.965999999999,4500.333333333333,2291.0992715699904,14843.90072843001,1690.586835596139,2960.7233333333334
106,7644.814083854287,9313.33333333333,6908.206713243034,7390.666666666665,7947.595256704887,5430.718680559735,9536.606586357078,9307.437334672053,6325.959376953124,8569.45016647746,4182.011843693163,2226.806685384419,1700.6599812822478,1092.2333333333333,10145.790852203934,9281.539552755248,4749.768582391747,522.5676793157352,11369.325083047346,6656.880086604925,6843.156978297862,18964.764671042136,5130.502544729199,10241.116927822623,7347.533287669942,6912.233534263901,15317.708851444038,8303.239365428919,3601.711186319843,4076.862074299852,3513.1796146375364,856.0736234725251,4801.32,2708.235284397287,9796.624346499604,6486.754698572479,7813.567859809245,4481.339322687483,1640.5843156156177,1430.0,734.8112343911192,899.0000000000001,12343.0,17887.981583619323,16391.83673333333,4854.0,2499.0163633290413,16190.983636670959,2127.852582812381,3389.2000000000003
107,8366.615340419556,9796.666666666664,7260.8373518371445,8295.333333333332,9103.28456595688,6220.419630086966,10923.359927765225,10660.866325049838,7243.769779227509,9815.565705037461,4790.133699778376,2491.927918601528,1903.1387480651392,1160.3,12291.770960256568,11244.718130203431,5754.4126800425365,633.0982294974584,11769.209722899575,7221.921691698212,7423.292794795077,20572.522504452118,5565.446283747129,11109.318366078043,7968.625894607049,7498.225388306836,19516.901751517526,10579.487342790939,4589.083396380079,5194.492030777638,4476.281801625383,1090.7574339881637,5377.076666666667,3330.05290958694,11462.954914954453,7617.415521506376,9174.122179806456,5262.450223574627,1893.7898386186614,1561.0,857.4651797822356,969.6666666666669,13514.0,19122.356943767092,18302.38093333333,6041.0,2703.4124582501577,17515.25420841651,2415.7179929137787,3695.51
108,7785.941461322259,9474.666666666664,7272.845692678369,8274.666666666666,8694.046909576331,5940.781008150426,10432.300883718963,10181.607666459158,6919.208709425237,9374.307489272062,4574.793503078643,2466.3380875653165,1883.5952457680166,1194.5333333333333,12565.204398384632,11494.859623163555,5882.420991342774,647.1816537757014,12009.92495363745,6594.804624721238,6777.624999026285,18783.152796690218,5081.371421845387,10143.045136636152,7280.329886193689,6846.040058632079,20526.460536116934,11126.736825288457,4826.464796105298,5463.189651330831,4707.828266976729,1147.179491309031,5104.846666666667,3694.2104328727223,10551.20298677427,7014.117620851944,8448.48072694576,4845.665139024956,1740.7149115174768,1559.6666666666667,868.4544287813519,985.0000000000001,13375.0,19453.718379695885,18425.850333333332,5905.0,2729.262814781829,17682.73718521817,2245.3918720110755,3446.1966666666667
109,8380.60373686462,10499.33333333333,7487.817074904702,8529.0,9502.716765211588,6493.35802667675,11402.653049669227,11128.641802276996,7561.332020513481,10246.251241459564,5000.31428070647,2803.7685479201973,2141.2981187464698,1268.3,11984.791607085257,10963.88827180754,5610.6997937455235,617.2869940283445,12393.020406344003,6965.098470078839,7158.189450078498,19837.829063690715,5366.691032479616,10712.578329307084,7687.645781927712,7230.4460234308235,22461.629346247293,12175.729856743668,5281.488404300247,5978.241635012102,5151.667204024513,1255.3318913439186,5436.376666666667,3964.168328994931,11556.71520893818,7694.964576716363,9267.766267263263,5316.024568019356,1894.8563744007658,1688.6666666666667,920.7051589166795,1065.6666666666667,14761.0,19843.249593656,19611.564599999998,6250.333333333333,2868.1416267692257,18582.525039897442,2316.062929802049,3662.0033333333336
110,7728.744462524667,10589.666666666664,7322.096333084526,8192.333333333334,9377.462139468784,6407.769541873866,11252.355500505184,10981.955975643408,7461.435799717317,10111.196141299777,4934.405498060317,2540.083671541162,1939.9163284588376,1158.8999999999999,13665.373489701096,12501.312750822342,6397.466950930862,703.8468085456974,11916.203718072555,7181.774016335094,7381.201379537585,20455.872574082114,5533.8891948516575,11046.326517918404,7924.1615513130555,7455.709091666242,21646.1536559043,11733.686603455963,5089.742501269627,5761.199912472806,4964.634495717396,1209.7567184602876,5268.3,4052.50611271962,12039.184092800673,8019.760856200392,9658.171413604885,5540.408317174336,1970.6059376557914,1517.3333333333333,919.2159605399232,966.3333333333335,14326.0,19321.46294859411,19231.972799999996,7132.0,2680.0134286309717,17363.653238035695,2274.255537475334,3582.0499999999997
