t	AT	Balt	BE	DE	DK	Es	Fr	Nl	No	Se	Uk
t1	0	0	0	0	0	0	0	0.000289366	0.034759812	0.11891799	0.1971682
t2	0.25424418	0.2649012	0.22635932	0.14069343	0.056123096	0.002623789	0	0	0	0	0
t3	0	0	0	0	0	0	0	0	0	0.00030415	0.032796957
t4	0.105812274	0.16741271	0.19952759	0.21739519	0.18581714	0.13546227	0.057205223	0.003116279	0	0	0
t5	0	0	0	0	0	0	0	0	0	0	0
t6	0.000323211	0.036727905	0.11886632	0.20400155	0.25052866	0.2554032	0.2391783	0.16100149	0.068786755	0.003608208	0
t7	0	0	0	0	0	0	0	0	0	0	0
t8	0	0	0.000370246	0.043368503	0.14750646	0.22041093	0.29014343	0.3003345	0.2668352	0.18385334	0.07570985
t9	0.004099417	0	0	0	0	0	0	0	0	0	0
t10	0	0	0	0	0.000376275	0.043767825	0.14159316	0.22828239	0.28476664	0.30233476	0.26100513
t11	0.18185489	0.07601865	0.004531339	0	0	0	0	0	0	0	0
t12	0	0	0	0	0	0	0.00037834	0.04544142	0.14558251	0.23426598	0.29580513
t13	0.30339995	0.26672173	0.18321872	0.07748102	0.005020469	0	0	0	0	0	0
t14	0	0	0	0	0	0	0	0	0.000411343	0.04141589	0.12743858
t15	0.20436297	0.24831244	0.26362166	0.23421456	0.15848373	0.06957444	0.005007659	0	0	0	0
t16	0	0	0	0	0	0	0	0	0	0	0.000381221
t17	0.038404964	0.12723313	0.20632558	0.26805282	0.28840873	0.25929654	0.17860462	0.079103015	0.00583691	0	0
t18	0	0	0	0	0	0	0	0	0	0	0
t19	0	0.000332395	0.034985375	0.10806389	0.19762778	0.25474176	0.25715736	0.22867979	0.15190746	0.062088028	0.005175849
t20	0	0	0	0	0	0	0	0	0	0	0
t21	0	0	0	0.000430106	0.037176054	0.11666481	0.18356355	0.24970667	0.25404602	0.22197391	0.1562838
t22	0.070216134	0.005772088	0	0	0	0	0	0	0	0	0
t23	0	0	0	0	0	0.000487375	0.043017544	0.13564326	0.22104473	0.2765708	0.29912385
t24	0.26835713	0.18959594	0.086369105	0.007548224	0	0	0	0	0	0	0
t25	0	0	0	0	0	0	0	0.000566252	0.045851618	0.14578521	0.23386794
t26	0.3011444	0.32164598	0.28537682	0.20337561	0.091113806	0.008578673	0	0	0	0	0
t27	0	0	0	0	0	0	0	0	0	0.000574889	0.043115105
t28	0.13714005	0.22248684	0.27412724	0.2915514	0.24836653	0.17846331	0.08196293	0.007848001	0	0	0
t29	0	0	0	0	0	0	0	0	0	0	0
t30	0.000642723	0.03839	0.10234549	0.15496927	0.18784761	0.19300157	0.16277929	0.114535086	0.054180756	0.005684292	0
t31	0	0	0	0	0	0	0	0	0	0	0
t32	0	0	0.000579253	0.0388503	0.1252769	0.19810683	0.23710206	0.27015147	0.22224842	0.15555348	0.07341801
t33	0.008455708	0	0	0	0	0	0	0	0	0	0
t34	0	0	0	0	0.000911194	0.05115855	0.14803807	0.24156293	0.2980456	0.31885764	0.28597438
t35	0.20392513	0.09774764	0.012421813	0	0	0	0	0	0	0	0
t36	0	0	0	0	0	0	0.000980036	0.054327928	0.16837934	0.2678506	0.33083126
t37	0.3378138	0.2967213	0.21585	0.1072429	0.014272054	0	0	0	0	0	0
t38	0	0	0	0	0	0	0	0	0.001207445	0.061737545	0.17821155
t39	0.27552924	0.33907148	0.35714352	0.3185469	0.22935453	0.11448695	0.015576365	0	0	0	0
t40	0	0	0	0	0	0	0	0	0	0	0.001322924
t41	0.06342309	0.18164544	0.28397158	0.34639305	0.36140457	0.32129005	0.23276389	0.117192045	0.01692732	0	0
t42	0	0	0	0	0	0	0	0	0	0	0
t43	0	0.001361964	0.054304715	0.15187557	0.2522116	0.3355149	0.35896668	0.32195297	0.23554623	0.11916213	0.01802828
t44	0	0	0	0	0	0	0	0	0	0	0
t45	0	0	0	0.00160573	0.063425764	0.1779108	0.2793399	0.34135997	0.3533369	0.31804562	0.23280463
t46	0.11908766	0.019029882	0.00E+00	0	0	0	0	0	0	0	0
t47	0	0	0	0	0	0.001862173	0.06471637	0.18161604	0.2759247	0.33650205	0.35545182
t48	0.3198152	0.23699972	0.12468702	0.020898763	1.23E-05	0	0	0	0	0	0
t49	0	0	0	0	0	0	0	0.00168605	0.05642955	0.1557282	0.2372487
t50	0.30022427	0.3166585	0.30077383	0.22724746	0.123926915	0.022673927	3.36E-05	0	0	0	0
t51	0	0	0	0	0	0	0	0	0	0.002440459	0.07276178
t52	0.1905258	0.2884406	0.35975954	0.37723696	0.33843383	0.2516218	0.13295284	0.024659643	8.31E-05	0	0
t53	0	0	0	0	0	0	0	0	0	0	0
t54	0.002320666	0.058129072	0.1505369	0.23296551	0.28513226	0.30646515	0.28279325	0.21254979	0.11581338	0.023579054	0.000103941
t55	0	0	0	0	0	0	0	0	0	0	0
t56	0	0	0.002438778	0.060904812	0.15624942	0.24919967	0.31622517	0.3478747	0.30265245	0.23345742	0.1280449
t57	0.026190054	0.000185884	0	0	0	0	0	0	0	0	0
t58	0	0	0	0	0.002403218	0.05639175	0.14196916	0.20122622	0.24718544	0.2527409	0.2433936
t59	0.1833704	0.09857976	0.022298817	0.000275958	0	0	0	0	0	0	0
t60	0	0	0	0	0	0	0.002540136	0.055435624	0.13663371	0.22543117	0.2795293
t61	0.293056	0.27996397	0.20738527	0.117341965	0.026238395	0.000327418	0	0	0	0	0
t62	0	0	0	0	0	0	0	0	0.002774975	0.051400423	0.13100226
t63	0.22828135	0.2854327	0.2904495	0.25469562	0.1920675	0.11016113	0.026418962	0.00037109	0	0	0
t64	0	0	0	0	0	0	0	0	0	0	0.004136935
t65	0.072404586	0.17585209	0.2698796	0.34068093	0.37088758	0.33701906	0.2630453	0.15003973	0.03671635	0.000405994	0
t66	0	0	0	0	0	0	0	0	0	0	0
t67	0	0.003367233	0.048495	0.119027376	0.2015647	0.25566193	0.27066344	0.23803303	0.18421364	0.10286588	0.031112006
t68	0.000342182	0	0	0	0	0	0	0	0	0	0
t69	0	0	0	0.006018222	0.08307421	0.18956777	0.2938274	0.35647884	0.35895932	0.32915992	0.2603313
t70	0.15818286	0.045353707	0.000454473	0	0	0	0	0	0	0	0
t71	0	0	0	0	0	0.007701147	0.0955325	0.20202035	0.30139443	0.3622132	0.3701769
t72	0.3247108	0.23862217	0.13430755	0.03784504	0.000493082	0	0	0	0	0	0
t73	0	0	0	0	0	0	0	0.005219685	0.062290728	0.16188657	0.27616903
t74	0.35654718	0.38054347	0.33610606	0.24909352	0.14420995	0.038164232	0.000358495	0	0	0	0
t75	0	0	0	0	0	0	0	0	0	0.004899347	0.046107795
t76	0.09353909	0.14391218	0.16648692	0.1768661	0.16243377	0.12338982	0.07074439	0.02472382	0.000350177	0	0
t77	0	0	0	0	0	0	0	0	0	0	0
t78	0.008801399	0.08581026	0.17568211	0.25422233	0.3198445	0.34954527	0.30883121	0.22699101	0.13381411	0.041827958	0.000600631
t79	0	0	0	0	0	0	0	0	0	0	0
t80	0	0	0.008874897	0.08832554	0.18319309	0.24779989	0.30733097	0.31685954	0.28741682	0.24348168	0.15306087
t81	0.052238345	0.000905632	0	0	0	0	0	0	0	0	0
t82	0	0	0	0	0.010458617	0.09514811	0.21430685	0.30895653	0.39126325	0.39287704	0.33930436
t83	0.27060318	0.16188551	0.052896105	0.000883113	0	0	0	0	0	0	0
t84	0	0	0	0	0	0	0.007352005	0.064371385	0.1346945	0.18929827	0.21516411
t85	0.2188593	0.20401615	0.16333309	0.09744862	0.034635596	0.000694735	0	0	0	0	0
t86	0	0	0	0	0	0	0	0	0.011500478	0.09090461	0.20331582
t87	0.30384815	0.36730325	0.40447012	0.38589677	0.3080516	0.18886681	0.06569266	0.001756649	0	0	0
t88	0	0	0	0	0	0	0	0	0	0	0.014941066
t89	0.11001106	0.23195167	0.33929557	0.41459587	0.42846617	0.38882908	0.3033075	0.18568902	0.06542331	0.002088161	0
t90	0	0	0	0	0	0	0	0	0	0	0
t91	0	0.013966351	0.08820659	0.19642091	0.27289575	0.33635977	0.3501578	0.33188498	0.25757247	0.16385826	0.061416596
t92	0.0024869	0	0	0	0	0	0	0	0	0	0
t93	0	0	0	0.018000748	0.122394234	0.24050844	0.35935798	0.4231588	0.42459133	0.39273974	0.30060658
t94	0.1937541	0.07751928	0.003093263	0	0	0	0	0	0	0	0
t95	0	0	0	0	0	0.022079863	0.13657646	0.26800248	0.3891512	0.46734577	0.46597463
t96	0.40940186	0.31835392	0.19545713	0.07130253	0.003254022	0	0	0	0	0	0
t97	0	0	0	0	0	0	0	0.025923625	0.15129375	0.29490292	0.4148982
t98	0.48903254	0.50467193	0.46312705	0.37241414	0.24129647	0.0941718	0.00459064	0	0	0	0
t99	0	0	0	0	0	0	0	0	0	0.02685182	0.14434798
t100	0.27724677	0.37741944	0.4264079	0.42666316	0.38360924	0.2901812	0.17979416	0.07298786	0.004535533	0	0
t101	0	0	0	0	0	0	0	0	0	0	0
t102	0.022981329	0.114943944	0.23031738	0.3328745	0.36040065	0.34637347	0.32180816	0.25978342	0.17890152	0.08678801	0.005609935
t103	0	0	0	0	0	0	0	0	0	0	0
t104	0	0	0.024731899	0.1328982	0.261154	0.37792736	0.44372	0.45474777	0.40863204	0.3258803	0.21694665
t105	0.09466492	0.006962735	0	0	0	0	0	0	0	0	0
t106	0	0	0	0	0.034217354	0.16040958	0.31038237	0.4275523	0.49432382	0.51570106	0.48210624
t107	0.38631248	0.25168917	0.10429843	0.007889767	0	0	0	0	0	0	0
t108	0	0	0	0	0	1.70E-05	0.03146553	0.14780046	0.26595706	0.3553153	0.41482726
t109	0.42680582	0.4011556	0.3320132	0.22760999	0.099361524	0.008637186	0	0	0	0	0
t110	0	0	0	0	0	0	0	3.45E-05	0.034178004	0.15522149	0.2848397
t111	0.38149947	0.46780583	0.4978071	0.46796978	0.37822476	0.2599526	0.11258932	0.009987507	0	0	0
t112	0	0	0	0	0	0	0	0	0	8.45E-05	0.035510715
t113	0.1424397	0.274498	0.39412493	0.47259417	0.49596807	0.45269904	0.37203866	0.2387679	0.1098021	0.010876577	0
t114	0	0	0	0	0	0	0	0	0	0	0
t115	1.20E-04	0.037215352	0.1414758	0.25579497	0.37478688	0.437069	0.46042883	0.4305297	0.3568624	0.23235635	0.10528327
t116	0.011570577	0	0	0	0	0	0	0	0	0	0
t117	0	0	2.04E-04	0.05087586	0.19007589	0.33441123	0.4529206	0.53409046	0.5491426	0.50934917	0.4180884
t118	0.28392628	0.12965146	0.014495907	0	0	0	0	0	0	0	0
t119	0	0	0	0	0.000328435	0.060231984	0.21214758	0.36444527	0.48214248	0.55102247	0.56344914
t120	0.52006114	0.42476526	0.29012996	0.13521564	0.016236221	0	0	0	0	0	0
t121	0	0	0	0	0	0	0.000471592	0.06398783	0.21829735	0.36994365	0.48363838
t122	0.55125415	0.56375206	0.52059	0.42634758	0.2929764	0.13875276	0.01778676	0	0	0	0
t123	0	0	0	0	0	0	0	0	0.000666934	0.06856847	0.22272162
t124	0.37446973	0.4893664	0.5566659	0.5726596	0.52911925	0.43357816	0.29919192	0.14358595	0.019497758	0	0
t125	0	0	0	0	0	0	0	0	0	0	0.00080934
t126	0.05833748	0.1848379	0.31807688	0.43032885	0.5038104	0.5296656	0.5004906	0.4117648	0.28654668	0.13959478	0.02021154
t127	0	0	0	0	0	0	0	0	0	0	0
t128	0	0.001179384	0.07040477	0.21034901	0.34358847	0.4511546	0.5092474	0.534561	0.4842152	0.40009418	0.27708718
t129	0.13667136	0.021182885	0	0	0	0	0	0	6.48E-17	6.49E-17	6.50E-17
t130	6.51E-17	6.51E-17	6.51E-17	0.001463786	0.07017085	0.20666906	0.354837	0.46056756	0.5185734	0.5316595	0.47972527
t131	0.39133766	0.26993757	0.13366106	0.021621939	6.89E-08	6.35E-17	6.38E-17	6.40E-17	6.42E-17	6.43E-17	0
t132	0	0	0	0	0	0.002238384	0.08057088	0.2343798	0.3895078	0.50631547	0.57617444
t133	0.5919747	0.5498752	0.45365337	0.31907523	0.15992345	0.026931645	2.32E-05	0	0	0	0
t134	0	0	0	0	0	0	0	0.002939824	0.09227059	0.2550628	0.40590182
t135	0.51304466	0.58129454	0.5947845	0.55136216	0.4441365	0.2945474	0.13955715	0.024312431	5.88E-05	0	0
t136	0	0	0	0	0	0	0	0	0	0.002675846	0.06557933
t137	0.16637716	0.25430596	0.33735973	0.40849838	0.3983068	0.36385372	0.32008073	0.22016338	0.11878816	0.022042153	6.86E-05
t138	0	0	0	0	0	0	0	0	0	0	0
t139	0.001752665	0.040114503	0.1264422	0.2251799	0.33670133	0.40707803	0.46186972	0.43566415	0.36262423	0.26659748	0.141525
t140	0.029243888	0.00012058	0	0	0	0	0	0	0	0	0
t141	0	0	0.005091227	0.09684365	0.25023133	0.40930736	0.51831377	0.58593947	0.60036176	0.5592984	0.46375018
t142	0.33017364	0.17240688	0.035143938	0.000202062	0	0	0	0	0	0	0
t143	0	0	0	0	0.006410957	0.098870195	0.2519661	0.39086503	0.48807552	0.5466329	0.5389019
t144	0.47644666	0.37223467	0.24258484	0.11390191	0.02070634	0.000215003	0	0	0	0	0
t145	0	0	0	0	0	0	0.006539022	0.09531451	0.23550278	0.34834057	0.40774572
t146	0.4495087	0.4625478	0.44933048	0.3613863	0.26781386	0.15508315	0.03580468	0.000376836	0	0	0
t147	0	0	0	0	0	0	0	0	0.009462569	0.1208943	0.28927842
t148	0.44773254	0.5501006	0.59734213	0.6178795	0.58630073	0.4946502	0.35601416	0.19370808	0.044084854	0.000396726	0
t149	0	0	0	0	0	0	0	0	0	0	0.008230185
t150	0.09494251	0.24134466	0.36589718	0.492052	0.5555009	0.56015146	0.50507575	0.3972687	0.28096265	0.16223714	0.038138185
t151	0.000311771	0	0	0	0	0	0	0	0	0	0
t152	0	0.010584707	0.106072135	0.2474536	0.37382036	0.4724552	0.4977818	0.46036452	0.38704535	0.32613084	0.23534885
t153	0.14361086	0.04023745	0.00031432	0	0	0	0	0	0	0	0
t154	0	0	0	0.01196471	0.122687176	0.26108888	0.38140342	0.44205704	0.45939872	0.43653232	0.39825848
t155	0.31126523	0.2233094	0.13883854	0.036363855	0.000342115	0	0	0	0	0	0
t156	0	0	0	0	0	0.016064217	0.13707657	0.3011294	0.45324174	0.55669147	0.61586183
t157	0.624937	0.55505437	0.4108687	0.25126246	0.1301367	0.03479154	0.000392743	0	0	0	0
t158	0	0	0	0	0	0	0	0.014014203	0.11919403	0.26679128	0.41046837
t159	0.5100096	0.6161616	0.6482422	0.6177592	0.5259828	0.38833842	0.21908072	0.059480265	0.000559986	0	0
t160	0	0	0	0	0	0	0	0	0	0.02191515	0.16041131
t161	0.33594272	0.48872513	0.5987434	0.6660937	0.67658377	0.6296386	0.5280542	0.38764024	0.21952787	0.061440203	0.00069084
t162	0	0	0	0	0	0	0	0	0	0	0
t163	0.023214368	0.15585405	0.3251117	0.47108212	0.5776822	0.641343	0.6517325	0.6027561	0.5108899	0.37779355	0.21570246
t164	0.062297426	0.000728515	0	0	0	0	0	0	0	0	0
t165	0	0	0.025447175	0.16189632	0.32822576	0.47134477	0.58143103	0.64601487	0.6584964	0.6147426	0.5186857
t166	0.3867872	0.22315165	0.06682837	0.000863962	0	0	0	0	0	0	0
t167	0	0	0	0	0.029239114	0.17082088	0.33467516	0.4886335	0.60248846	0.66726214	0.68001676
t168	0.6333228	0.5348072	0.39804155	0.2309191	0.07065429	0.001026724	0	0	0	0	0
t169	0	0	0	0	0	0	0.03304757	0.18129706	0.35568154	0.505896	0.6098438
t170	0.6740699	0.68326515	0.63688916	0.53744334	0.40082404	0.23374887	0.07373451	0.00125252	0	0	0
t171	0	0	0	0	0	0	0	0	0.036572386	0.18760952	0.35780135
t172	0.50850123	0.61011124	0.6744437	0.6824792	0.63609225	0.5371036	0.40280452	0.23664777	0.07646309	0.001470558	0
t173	0	0	0	0	0	0	0	0	0	1.56E-05	0.03940232
t174	0.19067091	0.35946178	0.5093198	0.60866386	0.6715052	0.68043774	0.63436395	0.53676665	0.40344083	0.23826785	0.07864101
t175	0.001771834	0	0	0	0	0	0	0	0	0	0
t176	3.63E-05	0.041897696	0.1935352	0.36156246	0.51015794	0.60686135	0.6699472	0.679106	0.63398415	0.53612816	0.40488037
t177	0.24047124	0.08084544	0.002125061	0	0	0	0	0	0	0	0
t178	0	0	9.57E-05	0.046226405	0.20127858	0.3700802	0.51812464	0.61592776	0.6789246	0.6868018	0.64123356
t179	0.54400283	0.41064966	0.24485715	0.084359415	0.002562007	0	0	0	0	0	0
t180	0	0	0	0	0.000139616	0.049157914	0.19509584	0.36016285	0.51592267	0.61493474	0.67722756
t181	0.6854699	0.6399673	0.54396075	0.41249564	0.24835774	0.08740571	0.003019289	0	0	0	0
t182	0	0	0	0	0	0	0.000225629	0.054211948	0.21151353	0.37893447	0.5269124
t183	0.6218131	0.6836879	0.6902968	0.644249	0.5470151	0.41148356	0.24739721	0.08902347	0.00355192	0	0
t184	0	0	0	0	0	0	0	0	0.000306928	0.05637573	0.20894828
t185	0.37373978	0.52080595	0.6157304	0.67291623	0.68248254	0.6335708	0.5302751	0.39629516	0.23287046	0.084561296	0.003868043
t186	0	0	0	0	0	0	0	0	0	0	0.000403352
t187	0.046522424	0.16763018	0.32104138	0.4471065	0.5408858	0.6166662	0.63151133	0.5717186	0.45506096	0.32382467	0.19448994
t188	0.06950502	0.003460821	0	0	0	0	0	0	0	0	0
t189	0	0.000411519	0.039712057	0.14010711	0.25714123	0.3684777	0.4139836	0.46681336	0.45012227	0.43184343	0.3595745
t190	0.285261	0.17824236	0.072380595	0.004452559	0	0	0	0	0	0	0
t191	0	0	0	0.000850126	0.060694207	0.20015754	0.36113253	0.48317695	0.5918722	0.6570444	0.66051
t192	0.6019231	0.51076126	0.38744485	0.23529048	0.087985404	0.005454088	0	0	0	0	0
t193	0	0	0	0	0	0.001143347	0.06303904	0.21132542	0.37133783	0.5073326	0.60461754
t194	0.6703413	0.6740366	0.6266256	0.5304271	0.39817458	0.2414156	0.09415284	0.00631773	0	0	0
t195	0	0	0	0	0	0	0	0.001506972	0.05478053	0.15864894	0.28701416
t196	0.43666592	0.5327941	0.55455595	0.53287435	0.44847408	0.3724707	0.2935969	0.19133285	0.076713175	0.005524958	0
t197	0	0	0	0	0	0	0	0	0	0.002138201	0.08339346
t198	0.24902953	0.40896165	0.5352004	0.6126054	0.6723324	0.6498403	0.6005046	0.49950245	0.37943837	0.2356749	0.100211814
t199	0.0084486	0	0	0	0	0	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t200	0.002704917	0.087954834	0.25680032	0.43234798	0.5720768	0.6768426	0.7300934	0.73775536	0.69929975	0.6053998	0.46398845
t201	0.29476568	0.1229954	0.010377305	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t202	0.00E+00	0.00E+00	0.003507164	0.09561231	0.26690382	0.4400704	0.5872366	0.69315153	0.74949884	0.75152344	0.699535
t203	0.598854	0.45689607	0.291946	0.12341224	0.011232504	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t204	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.004167255	0.09643764	0.2604644	0.42476633	0.5512923	0.63617563	0.65083843
t205	0.59101	0.49786824	0.4291667	0.32512766	0.23249894	0.100856274	0.010726185	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t206	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.004253003	0.08592578	0.24885245	0.39662948	0.53634
t207	0.58346087	0.5485411	0.5418803	0.49249107	0.42076474	0.3344835	0.22644305	0.11079389	0.012382959	0.00E+00	0.00E+00
t208	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.006112196	0.10635906	0.27643815
t209	0.44548804	0.5884584	0.6916612	0.7457813	0.74711615	0.6962326	0.59725994	0.46001717	0.29738194	0.13132906	0.014656909
t210	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.007254811
t211	0.110282935	0.2778209	0.44413903	0.58465475	0.6850635	0.7379747	0.739291	0.6897546	0.59341943	0.45854983	0.29812023
t212	0.13348249	0.01579336	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t213	0.00E+00	0.008677616	0.116052404	0.28502715	0.45078298	0.59115106	0.69155365	0.7446879	0.74563134	0.6925982	0.58349454
t214	0.45466322	0.29910362	0.13759443	0.017222023	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t215	0.00E+00	0.00E+00	0.00E+00	0.010421227	0.12475195	0.29739505	0.46561083	0.60628337	0.7061638	0.7577559	0.75215065
t216	0.694714	0.59215444	0.46140683	0.30057043	0.13717805	0.018375952	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t217	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.011571449	0.12448857	0.2925571	0.45294458	0.58204544	0.6707492
t218	0.7178916	0.7070776	0.6484743	0.5377789	0.40071654	0.2610524	0.12382143	0.017776951	0.00E+00	0.00E+00	0.00E+00
t219	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.012196747	0.122226246	0.27406815	0.44277704
t220	0.57304066	0.6763115	0.7243635	0.66504246	0.5788416	0.48522794	0.38112321	0.25368202	0.12681633	0.019340647	0.00E+00
t221	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.013066835	0.116255604
t222	0.26024094	0.416708	0.5460863	0.6357396	0.6591418	0.62568307	0.5761318	0.4706468	0.35459656	0.2470316	0.12836692
t223	0.020707995	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t224	0.015904285	0.13303018	0.2794561	0.44320482	0.58484465	0.67211777	0.7044006	0.68293923	0.59514594	0.49696362	0.4064378
t225	0.26234218	0.12439094	0.020408532	1.57E-05	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t226	0.00E+00	0.00E+00	0.014882682	0.10986147	0.23720336	0.37357688	0.46389234	0.55801123	0.58340883	0.61428714	0.60057205
t227	0.48134243	0.33320215	0.2230815	0.10169552	0.017562594	2.78E-05	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t228	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.01348139	0.0926157	0.2488273	0.38812992	0.5504264	0.64483476	0.68800527
t229	0.6865935	0.60662115	0.5099119	0.39984012	0.2714974	0.14348245	0.02787744	6.82E-05	0.00E+00	0.00E+00	0.00E+00
t230	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.022410298	0.15124056	0.33257183	0.4999774	0.63341844
t231	0.72559226	0.7707824	0.76234674	0.7117153	0.60861236	0.48421592	0.32778692	0.16182691	0.029797904	1.00E-04	0.00E+00
t232	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.025008036	0.15519139	0.32631123
t233	0.48869655	0.6236885	0.7164684	0.7595446	0.75140667	0.6883266	0.5780665	0.43495333	0.27451932	0.1314787	0.025941782
t234	1.17E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.026483025
t235	0.15541819	0.31806713	0.47701848	0.60889196	0.6958557	0.7369066	0.71715033	0.6459586	0.5624083	0.43074292	0.2593961
t236	0.13825963	0.028820504	1.71E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t237	0.00E+00	0.02520988	0.14108877	0.2737888	0.42227376	0.54914266	0.631687	0.6561203	0.6511217	0.5924298	0.49560314
t238	0.34763607	0.22319713	0.11040961	0.02601328	2.20E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t239	0.00E+00	0.00E+00	1.56E-05	0.024643129	0.12959951	0.2354316	0.3261642	0.36197096	0.42161992	0.42820767	0.4637896
t240	0.46074352	0.3540284	0.29788393	0.18976596	0.086363725	0.021778723	2.02E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t241	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.42E-05	0.022341317	0.11002393	0.2214944	0.32765347	0.42296883	0.4909658
t242	0.5486149	0.5867047	0.5848266	0.5071162	0.4036573	0.28337437	0.14358163	0.032665122	1.64E-04	0.00E+00	0.00E+00
t243	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.45E-05	0.036282744	0.1734422	0.33316213	0.5057467
t244	0.64782923	0.7423908	0.7972788	0.7920413	0.73136187	0.64641064	0.5142766	0.34945458	0.18227015	0.042391337	2.07E-04
t245	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.21E-05	0.040639523	0.1826816
t246	0.3568109	0.5194126	0.6572172	0.7489471	0.7958622	0.7929636	0.74732524	0.65101093	0.5154275	0.3539572	0.18549931
t247	0.044452	2.90E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.29E-04
t248	0.043292917	0.1869636	0.35423946	0.5145569	0.6458102	0.7458471	0.7914514	0.78620076	0.7216642	0.61836743	0.48766884
t249	0.33982998	0.1828247	0.045439232	3.52E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t250	0.00E+00	1.85E-04	0.04616222	0.19063291	0.3603945	0.51956457	0.6506032	0.73969626	0.7781429	0.7602947	0.65883714
t251	0.50435585	0.35466787	0.23240383	0.12878422	0.035349023	4.04E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t252	0.00E+00	0.00E+00	0.00E+00	2.52E-04	0.04406216	0.17703111	0.3096844	0.43141046	0.5438616	0.6396792	0.6930538
t253	0.6947531	0.6533602	0.56919706	0.45787725	0.3261928	0.16958265	0.04478448	0.000345697	0.00E+00	0.00E+00	0.00E+00
t254	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.000368835	0.042945046	0.17549624	0.34015837	0.49062386	0.6132111
t255	0.67304265	0.68707544	0.6603332	0.6179592	0.568659	0.4344652	0.3099715	0.16998373	0.047412492	0.000420369	0.00E+00
t256	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.000455397	0.04525287	0.15646356	0.29627812
t257	0.41981426	0.5315521	0.5995367	0.63350844	0.62963223	0.5520207	0.47936243	0.3481813	0.23921025	0.12608388	0.037876964
t258	0.000553317	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.000568311	0.04581148
t259	0.155522	0.28923407	0.4430111	0.55176145	0.64053714	0.6514021	0.60813755	0.5730967	0.48773387	0.3567382	0.2213671
t260	0.10830652	0.02984415	0.000413253	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t261	0.000537037	0.023519175	0.07292807	0.16077736	0.17540786	0.2326386	0.2632269	0.28074503	0.32416457	0.32115793	0.30616716
t262	0.25075713	0.1707589	0.11049592	0.035033576	0.000702784	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0
