t	AT	Balt	BE	DE	DK	Es	Fr	Nl	No	Se	Uk
t1	0	0	0	0	0	0	0	0.000379251	0.0455573	0.14700341	0.23364194
t2	0.28283194	0.28243673	0.2374895	0.1571049	0.06001628	0.002681015	0	0	0	0	0
t3	0	0	0	0	0	0	0	0	0	0.000276619	0.015875041
t4	0.056373794	0.10421398	0.1555154	0.17811933	0.15839443	0.10794928	0.040169973	0.002333325	0	0	0
t5	0	0	0	0	0	0	0	0	0	0	0
t6	0.000366772	0.03844173	0.110111415	0.1598245	0.18207397	0.18088596	0.15504941	0.09513465	0.036009353	0.001883359	0
t7	0	0	0	0	0	0	0	0	0	0	0
t8	0	0	0.000259307	0.0191263	0.059526224	0.086671904	0.10598431	0.119186416	0.10856678	0.07632497	0.030811923
t9	0.001955458	0	0	0	0	0	0	0	0	0	0
t10	0	0	0	0	0.000289029	0.019256653	0.055033192	0.09779237	0.11588982	0.113127775	0.09618819
t11	0.061578687	0.028081922	0.001970684	0	0	0	0	0	0	0	0
t12	0	0	0	0	0	0	0.000242989	0.01518714	0.046733815	0.07517147	0.11862628
t13	0.1232651	0.098710306	0.062983714	0.027033927	0.002646625	0	0	0	0	0	0
t14	0	0	0	0	0	0	0	0	0.000215351	0.014988454	0.04687065
t15	0.08582365	0.098820195	0.1166275	0.110941425	0.084940046	0.039111126	0.003214819	0	0	0	0
t16	0	0	0	0	0	0	0	0	0	0	0.000263376
t17	0.025084326	0.07930974	0.12786593	0.15668097	0.1563727	0.14545152	0.10159083	0.043328203	0.003663548	0	0
t18	0	0	0	0	0	0	0	0	0	0	0
t19	0	0.000287376	0.022381816	0.06550701	0.1092919	0.13308902	0.15395686	0.13244869	0.0988858	0.052344557	0.005511314
t20	0	0	0	0	0	0	0	0	0	0	0
t21	0	0	0	0.000387974	0.024519622	0.079025805	0.10804791	0.13957407	0.1553252	0.13881215	0.10304402
t22	0.04960116	0.004602009	0	0	0	0	0	0	0	0	0
t23	0	0	0	0	0	0.000492608	0.030620098	0.090423144	0.15888134	0.21958107	0.25142854
t24	0.2407866	0.17750302	0.08082852	0.007579923	0	0	0	0	0	0	0
t25	0	0	0	0	0	0	0	0.000630786	0.040135793	0.11844659	0.18686932
t26	0.21119818	0.20539744	0.16079868	0.12924635	0.058793403	0.007394983	0	0	0	0	0
t27	0	0	0	0	0	0	0	0	0	0.000493539	0.03261283
t28	0.092332445	0.15569131	0.19279452	0.19610415	0.17951052	0.13173254	0.06447127	0.007058126	0	0	0
t29	0	0	0	0	0	0	0	0	0	0	0
t30	0.000241263	0.017396716	0.053611804	0.10954241	0.15502772	0.1817793	0.17140903	0.1183006	0.05690512	0.006973365	0
t31	0	0	0	0	0	0	0	0	0	0	0
t32	0	0	0.00062989	0.03994459	0.11523407	0.19033256	0.24844806	0.27513054	0.2471528	0.18276621	0.08753892
t33	0.010707706	0	0	0	0	0	0	0	0	0	0
t34	0	0	0	0	0.00059416	0.029418748	0.07587583	0.12821135	0.16365391	0.16836028	0.14053397
t35	0.09058786	0.036518924	0.005024209	0	0	0	0	0	0	0	0
t36	0	0	0	0	0	0	0.000420442	0.020605993	0.05735868	0.09396574	0.115323335
t37	0.1326719	0.12992221	0.095575355	0.05206006	0.00848365	0	0	0	0	0	0
t38	0	0	0	0	0	0	0	0	0.000875211	0.03621024	0.09991108
t39	0.15684351	0.18642311	0.19495136	0.16995814	0.1224327	0.059557963	0.010950886	0	0	0	0
t40	0	0	0	0	0	0	0	0	0	0	0.001392988
t41	0.056097005	0.159218	0.25211832	0.3073898	0.32704592	0.29338694	0.20880002	0.10126471	0.014161211	0	0
t42	0	0	0	0	0	0	0	0	0	0	0
t43	0	0.001058054	0.03541917	0.099556275	0.14939374	0.20922439	0.20263414	0.1787902	0.13664086	0.06987028	0.010786088
t44	0	0	0	0	0	0	0	0	0	0	0
t45	0	0	0	0.000669918	0.023637274	0.06542642	0.099975236	0.13021226	0.15011933	0.15220352	0.11599885
t46	0.053615432	0.009691164	2.37E-05	0	0	0	0	0	0	0	0
t47	0	0	0	0	0	0.00129243	0.035339173	0.095635936	0.1561402	0.1972308	0.19547133
t48	0.18617462	0.13301148	0.06958176	0.012276704	3.26E-05	0	0	0	0	0	0
t49	0	0	0	0	0	0	0	0.001749127	0.049160697	0.13287294	0.22303297
t50	0.28028384	0.30357352	0.2634497	0.20486788	0.11396771	0.02215349	8.61E-05	0	0	0	0
t51	0	0	0	0	0	0	0	0	0	0.001436595	0.041174192
t52	0.11245629	0.17645344	0.221214	0.22422343	0.1866508	0.13259801	0.07272284	0.015132719	7.83E-05	0	0
t53	0	0	0	0	0	0	0	0	0	0	0
t54	0.002673862	0.05781118	0.15158498	0.24419701	0.27996567	0.2976111	0.25695968	0.18916897	0.10900479	0.024023194	0.000167643
t55	0	0	0	0	0	0	0	0	0	0	0
t56	0	0	0.003447737	0.07462999	0.19148748	0.29977813	0.37465516	0.40504935	0.3669694	0.28062052	0.15565215
t57	0.03336648	0.00028006	0	0	0	0	0	0	0	0	0
t58	0	0	0	0	0.003420045	0.056227293	0.12978564	0.19227122	0.24644034	0.28215206	0.25475207
t59	0.20059414	0.103774294	0.02342332	0.000266019	0	0	0	0	0	0	0
t60	0	0	0	0	0	0	0.001849877	0.028638832	0.07137501	0.11475948	0.15374088
t61	0.19060718	0.1735092	0.13507842	0.080433644	0.020047178	0.000404685	0	0	0	0	0
t62	0	0	0	0	0	0	0	0	0.004452193	0.05981083	0.12500498
t63	0.14339799	0.16395995	0.16574863	0.1575486	0.11251773	0.063947	0.016359054	0.000220709	0	0	0
t64	0	0	0	0	0	0	0	0	0	0	0.002911769
t65	0.0535231	0.12935862	0.18772888	0.21968408	0.24406256	0.2405045	0.19564793	0.09970161	0.02504285	0.000424741	0
t66	0	0	0	0	0	0	0	0	0	0	0
t67	0	0.004175766	0.062133364	0.15170865	0.22626434	0.2917303	0.2915961	0.2523479	0.18523711	0.104701206	0.027333584
t68	0.000434241	0	0	0	0	0	0	0	0	0	0
t69	0	0	0	0.004283914	0.06013618	0.13618675	0.22021446	0.26814216	0.27537933	0.25084087	0.20086466
t70	0.12161981	0.032468043	0.00037531	0	0	0	0	0	0	0	0
t71	0	0	0	0	0	0.003846851	0.051717732	0.1320247	0.20449676	0.25848266	0.27894112
t72	0.23442824	0.19566004	0.11307649	0.03121179	0.000421465	0	0	0	0	0	0
t73	0	0	0	0	0	0	0	0.004741719	0.061914925	0.14467172	0.23209907
t74	0.28445938	0.3119424	0.2892076	0.22961661	0.13755742	0.03795504	0.00053347	0	0	0	0
t75	0	0	0	0	0	0	0	0	0	0.006080927	0.06545966
t76	0.15154457	0.21495499	0.28019	0.2855377	0.2474558	0.17669147	0.101891756	0.030232279	0.000476205	0	0
t77	0	0	0	0	0	0	0	0	0	0	0
t78	0.006251152	0.06365556	0.13845919	0.19913611	0.24531049	0.27135047	0.24683776	0.20339008	0.118276566	0.036732	0.000648373
t79	0	0	0	0	0	0	0	0	0	0	0
t80	0	0	0.008030021	0.0825565	0.1627105	0.23088796	0.2703621	0.3068836	0.28387308	0.22586752	0.1344108
t81	0.04216121	0.00076305	0	0	0	0	0	0	0	0	0
t82	0	0	0	0	0.0075147	0.07269451	0.15900692	0.23171535	0.29035962	0.3050919	0.27646774
t83	0.20798233	0.12507993	0.041664813	0.000910499	0	0	0	0	0	0	0
t84	0	0	0	0	0	0	0.009013243	0.078586414	0.16505039	0.24162887	0.29838026
t85	0.31607863	0.27198938	0.21140023	0.119079314	0.034885243	0.000690152	0	0	0	0	0
t86	0	0	0	0	0	0	0	0	0.007207625	0.054139942	0.12603939
t87	0.1910132	0.23556246	0.2582077	0.22931038	0.18089665	0.10809091	0.03696412	0.000933349	0	0	0
t88	0	0	0	0	0	0	0	0	0	0	0.007475168
t89	0.0579808	0.12459939	0.18350121	0.22448777	0.2207211	0.16719452	0.14460804	0.08780722	0.02684731	0.001003983	0
t90	0	0	0	0	0	0	0	0	0	0	0
t91	0	0.010619853	0.07867556	0.16251491	0.2280432	0.29395515	0.30514243	0.28728005	0.23991096	0.1512639	0.056122884
t92	0.001607269	0	0	0	0	0	0	0	0	0	0
t93	0	0	0	0.007691789	0.037933733	0.074953236	0.106768355	0.12642741	0.12551108	0.097887374	0.07800713
t94	0.051601656	0.019924752	0.000901016	0	0	0	0	0	0	0	0
t95	0	0	0	0	0	0.006800596	0.049487848	0.12334053	0.2089816	0.29985803	0.30987355
t96	0.26836872	0.16293405	0.095766895	0.049728006	0.002947661	0	0	0	0	0	0
t97	0	0	0	0	0	0	0	0.008903189	0.04637868	0.09054688	0.13000381
t98	0.17180984	0.18273722	0.1724699	0.13378625	0.08887565	0.036029525	0.002265398	0	0	0	0
t99	0	0	0	0	0	0	0	0	0	0.014564605	0.07823431
t100	0.17693715	0.27636355	0.34793046	0.3608099	0.33469042	0.27274838	0.1893686	0.07993353	0.004535001	0	0
t101	0	0	0	0	0	0	0	0	0	0	0
t102	0.026273366	0.1344403	0.25645196	0.35059303	0.43194404	0.45978156	0.42286482	0.33815318	0.21721096	0.08689584	0.004828764
t103	0	0	0	0	0	0	0	0	0	0	0
t104	0	0	0.020636655	0.099829935	0.19731666	0.27521154	0.3291559	0.3540798	0.35109517	0.2832217	0.18907875
t105	0.07775196	0.00501407	0	0	0	0	0	0	0	0	0
t106	0	0	0	0	0.026055995	0.118246935	0.23720306	0.34020075	0.40059322	0.41352022	0.38244468
t107	0.29665804	0.18875611	0.077308126	0.005549282	0	0	0	0	0	0	0
t108	0	0	0	0	0	1.35E-05	0.020006575	0.09372878	0.17426175	0.24601372	0.29877505
t109	0.31829357	0.301357	0.23192015	0.14323685	0.062150497	0.005310626	0	0	0	0	0
t110	0	0	0	0	0	0	0	2.73E-05	0.020276053	0.09740051	0.18231156
t111	0.26190105	0.32215628	0.36399353	0.32974166	0.26612353	0.1933515	0.0939575	0.008201136	0	0	0
t112	0	0	0	0	0	0	0	0	0	4.98E-05	0.026245808
t113	0.11276166	0.2104322	0.3058322	0.36653227	0.37131688	0.35016876	0.28061834	0.17710711	0.08513538	0.009200402	0
t114	0	0	0	0	0	0	0	0	0	0	0
t115	3.90E-05	0.019105872	0.07709853	0.14074264	0.18387331	0.21290772	0.20309494	0.17677799	0.11788498	0.08107262	0.03674981
t116	0.004383898	0	0	0	0	0	0	0	0	0	0
t117	0	0	4.96E-05	0.020642024	0.0811104	0.16247553	0.22235735	0.2782102	0.27522552	0.25480384	0.21158727
t118	0.1596799	0.07638343	0.009281635	0	0	0	0	0	0	0	0
t119	0	0	0	0	0.000118434	0.02504359	0.10052165	0.17252816	0.24151428	0.31306875	0.35003108
t120	0.3248866	0.2689786	0.19189553	0.088182	0.011247803	0	0	0	0	0	0
t121	0	0	0	0	0	0	0.000150584	0.023187328	0.08723007	0.15337838	0.20296267
t122	0.24435332	0.25606033	0.21121603	0.18439263	0.1112042	0.062858656	0.008957983	0	0	0	0
t123	0	0	0	0	0	0	0	0	0.000199589	0.02817794	0.09358673
t124	0.1554177	0.21477303	0.21359274	0.22766775	0.21785435	0.17023212	0.1175233	0.060288265	0.008339536	0	0
t125	0	0	0	0	0	0	0	0	0	0	0.000255344
t126	0.021628685	0.06905206	0.13551542	0.1726089	0.20659286	0.2193567	0.19108611	0.14466177	0.08711383	0.047537535	0.007562072
t127	0	0	0	0	0	0	0	0	0	0	0
t128	0	0.000387819	0.021983635	0.07033004	0.13741402	0.20024994	0.24223612	0.23576231	0.21206926	0.16619964	0.11688476
t129	0.062130053	0.009423805	0	0	0	0	0	0	0	0	0
t130	0	0	0	0.000447961	0.02198996	0.06437457	0.12737727	0.18022	0.23379138	0.25167984	0.25748187
t131	0.19987838	0.14077903	0.06552373	0.011298754	0	0	0	0	0	0	0
t132	0	0	0	0	0	0.001784546	0.06364428	0.20222284	0.35734835	0.4666805	0.5215155
t133	0.52965665	0.48951495	0.3917581	0.24975997	0.11098891	0.017333796	3.93E-05	0	0	0	0
t134	0	0	0	0	0	0	0	0.00104833	0.037368387	0.11298836	0.19398929
t135	0.270405	0.30115235	0.31243196	0.27809554	0.22963545	0.14680254	0.075563185	0.015974816	6.57E-05	0	0
t136	0	0	0	0	0	0	0	0	0	0.001614287	0.035043474
t137	0.10435982	0.18455717	0.24785024	0.27385274	0.28656375	0.24915023	0.17114505	0.10236286	0.055326823	0.009114383	4.06E-05
t138	0	0	0	0	0	0	0	0	0	0	0
t139	0.001265307	0.025999442	0.09850305	0.18369976	0.27096018	0.34970853	0.38835514	0.39186382	0.34463143	0.24338263	0.13083196
t140	0.026134692	0.000137665	0	0	0	0	0	0	0	0	0
t141	0	0	0.004871749	0.06871963	0.18572557	0.29563397	0.38104746	0.46503896	0.48415333	0.46863082	0.3704062
t142	0.24916536	0.14082147	0.030786185	0.00023485	0	0	0	0	0	0	0
t143	0	0	0	0	0.005752741	0.07826256	0.19736491	0.30531582	0.406239	0.45165166	0.481096
t144	0.4384868	0.35111678	0.24823624	0.12614067	0.027330125	0.000310541	0	0	0	0	0
t145	0	0	0	0	0	0	0.006241204	0.07868411	0.19945186	0.32205862	0.39038616
t146	0.42555085	0.43404543	0.39171925	0.32273093	0.21868855	0.11484223	0.025315184	0.000375307	0	0	0
t147	0	0	0	0	0	0	0	0	0.005147738	0.06279391	0.13492608
t148	0.19792065	0.26108298	0.28234842	0.2600142	0.24878247	0.17425995	0.13176654	0.06982985	0.01900552	0.000352746	0
t149	0	0	0	0	0	0	0	0	0	0	0.006790233
t150	0.083266795	0.21242847	0.35068682	0.43931282	0.4711621	0.46038198	0.38252562	0.3024927	0.20966946	0.103296965	0.027874012
t151	0.000200188	0	0	0	0	0	0	0	0	0	0
t152	0	0.008261967	0.08838767	0.19219428	0.30627805	0.4023631	0.4340989	0.450274	0.41787168	0.3081532	0.23359512
t153	0.13422975	0.03265464	0.000217517	0	0	0	0	0	0	0	0
t154	0	0	0	0.009079044	0.081632935	0.21281224	0.3371939	0.4140153	0.479813	0.49655664	0.45502478
t155	0.37531587	0.25847283	0.14357251	0.037667237	0.000265652	0	0	0	0	0	0
t156	0	0	0	0	0	0.003485586	0.019890621	0.042839773	0.08227993	0.119047284	0.15431343
t157	0.17953579	0.19696866	0.195014	0.165811	0.10796297	0.03304949	0.000481444	0	0	0	0
t158	0	0	0	0	0	0	0	0.011888502	0.1113918	0.24203123	0.3641631
t159	0.45952535	0.53602064	0.5435854	0.51776814	0.43352172	0.29943565	0.1669947	0.041691434	0.000439027	0	0
t160	0	0	0	0	0	0	0	0	0	0.016620878	0.092594974
t161	0.17161101	0.23322318	0.28305197	0.33226258	0.33867288	0.33888224	0.25414577	0.18291838	0.09856478	0.03085469	0.00031078
t162	0	0	0	0	0	0	0	0	0	0	0
t163	0.012611625	0.10037433	0.2234571	0.33968893	0.4256678	0.46576807	0.50055027	0.4480288	0.38419706	0.27515963	0.16712168
t164	0.054432105	0.000693268	0	0	0	0	0	0	0	0	0
t165	0	0	0.017075427	0.08289982	0.16382487	0.24083862	0.2977838	0.31539446	0.28208998	0.26662284	0.22547479
t166	0.19363023	0.120744586	0.0377387	0.000478875	0	0	0	0	0	0	0
t167	0	0	0	0	0.01426242	0.09439256	0.21788672	0.35785177	0.45213997	0.48386934	0.4854772
t168	0.4187679	0.3525055	0.28291985	0.1738863	0.05166954	0.000769062	0	0	0	0	0
t169	0	0	0	0	0	0	0.017835887	0.109753706	0.22265011	0.32177472	0.40598142
t170	0.42152745	0.4581675	0.44262555	0.37561604	0.28012368	0.16168061	0.050828546	0.000748451	0	0	0
t171	0	0	0	0	0	0	0	0	0.02406654	0.11484853	0.22634171
t172	0.33952668	0.41691923	0.49910325	0.46542114	0.44766605	0.36808282	0.24908526	0.13871872	0.04175247	0.000670373	0
t173	0	0	0	0	0	0	0	0	0	1.55E-05	0.012622901
t174	0.0575894	0.11884217	0.18380561	0.1915618	0.18345174	0.20394115	0.165883	0.14360116	0.10312379	0.046519026	0.014831313
t175	0.000413583	0	0	0	0	0	0	0	0	0	0
t176	2.50E-05	0.009780212	0.05641877	0.11296071	0.20214379	0.2955512	0.33953175	0.3661407	0.3499841	0.2773304	0.17192167
t177	0.10444044	0.038851876	0.001217054	0	0	0	0	0	0	0	0
t178	0	0	7.30E-05	0.023348147	0.10388159	0.22654365	0.342078	0.37293625	0.37611187	0.33888748	0.30664602
t179	0.287883	0.23048323	0.15490752	0.053382676	0.001832861	0	0	0	0	0	0
t180	0	0	0	0	0.000129583	0.03282632	0.12702641	0.21780571	0.2925606	0.39167225	0.40619203
t181	0.44839478	0.40859747	0.3498621	0.2617877	0.14360374	0.048601624	0.002365236	0	0	0	0
t182	0	0	0	0	0	0	0.000155411	0.020710453	0.06519617	0.115900345	0.17549354
t183	0.2381458	0.24376342	0.22864607	0.24496593	0.2052325	0.16355665	0.10166341	0.032730117	0.001697329	0	0
t184	0	0	0	0	0	0	0	0	0.000268348	0.033547208	0.122461535
t185	0.21854062	0.31219703	0.38583133	0.47043264	0.46237826	0.4115235	0.33316886	0.24806935	0.1284598	0.047771953	0.002267931
t186	0	0	0	0	0	0	0	0	0	0	0.000311283
t187	0.026831007	0.087636136	0.14553124	0.19936	0.28287846	0.338336	0.36845592	0.34294796	0.31997374	0.24965027	0.14391008
t188	0.060891405	0.00390147	0	0	0	0	0	0	0	0	0
t189	0	0.0006624	0.054375224	0.17195462	0.30908948	0.44507033	0.54303485	0.5968464	0.58966875	0.5332049	0.44212085
t190	0.31182626	0.17981023	0.0664956	0.004212661	0	0	0	0	0	0	0
t191	0	0	0	0.000576967	0.039393798	0.110347666	0.18708499	0.2519321	0.32940778	0.37892482	0.39901018
t192	0.40330124	0.3250442	0.24329272	0.15931012	0.062120717	0.004085784	0	0	0	0	0
t193	0	0	0	0	0	0.000653793	0.026422307	0.06091638	0.11843104	0.1601785	0.23010929
t194	0.26671803	0.28456414	0.24986848	0.20625344	0.13916266	0.086439386	0.035507612	0.002927421	0	0	0
t195	0	0	0	0	0	0	0	0.000628281	0.029700235	0.11752101	0.23627383
t196	0.34762615	0.39314148	0.4664635	0.4563803	0.42207012	0.38091692	0.29167995	0.2065297	0.08882689	0.007298286	0
t197	0	0	0	0	0	0	0	0	0	0.001664338	0.065344505
t198	0.2027681	0.3461939	0.4839064	0.5804812	0.63732535	0.6469284	0.6045279	0.4922882	0.39129046	0.24570656	0.0988724
t199	0.007397023	0	0	0	0	0	6.29E-17	6.29E-17	6.29E-17	6.30E-17	6.30E-17
t200	0.001768366	0.05611552	0.18265197	0.2876701	0.41202638	0.42507863	0.44704896	0.35680446	0.25010476	0.18651344	0.11723198
t201	0.06125337	0.02607867	0.002606772	6.28E-17	6.31E-17	6.32E-17	6.37E-17	6.37E-17	6.36E-17	6.36E-17	6.38E-17
t202	6.38E-17	6.38E-17	0.001746047	0.045615952	0.15088797	0.25544044	0.29077	0.30778366	0.3162851	0.2787144	0.21800755
t203	0.17417987	0.11267162	0.06462457	0.027008502	0.002753933	6.26E-17	6.29E-17	6.29E-17	6.28E-17	6.28E-17	6.28E-17
t204	6.28E-17	6.28E-17	6.28E-17	6.28E-17	0.00139047	0.040723838	0.1263189	0.237001	0.35610238	0.4544265	0.4829488
t205	0.4642474	0.40765202	0.33416405	0.20836462	0.09697395	0.040634494	0.004017787	6.15E-17	6.19E-17	6.21E-17	6.25E-17
t206	6.25E-17	6.25E-17	6.25E-17	6.28E-17	6.28E-17	6.28E-17	0.002516596	0.04979016	0.13531971	0.22322093	0.30051413
t207	0.29850283	0.335234	0.39181095	0.398387	0.38387603	0.29079586	0.18010244	0.08308848	0.008139847	6.19E-17	6.23E-17
t208	6.24E-17	6.26E-17	6.27E-17	6.27E-17	6.27E-17	6.27E-17	6.27E-17	6.27E-17	0.002611813	0.0316119	0.0700854
t209	0.09044204	0.10443945	0.11741057	0.14021473	0.15963921	0.12883113	0.10797162	0.07985619	0.051839538	0.025833739	0.003836925
t210	6.31E-17	6.34E-17	6.35E-17	6.36E-17	6.36E-17	6.35E-17	6.35E-17	6.36E-17	6.35E-17	6.35E-17	0.003570047
t211	0.06463404	0.21207622	0.37575302	0.49052414	0.5820053	0.6181323	0.61150664	0.52254087	0.4185382	0.32877228	0.22944409
t212	0.10060266	0.011764772	6.24E-17	6.29E-17	6.30E-17	6.33E-17	6.33E-17	6.33E-17	6.32E-17	6.34E-17	6.34E-17
t213	6.33E-17	0.005122176	0.06280964	0.17405973	0.28451726	0.3734334	0.47315726	0.5812368	0.6146047	0.55834734	0.4304577
t214	0.33582595	0.22225976	0.101251855	0.012501275	6.14E-17	6.22E-17	6.24E-17	6.29E-17	6.29E-17	6.29E-17	6.29E-17
t215	6.30E-17	6.30E-17	6.30E-17	0.006955664	0.07994059	0.15824093	0.2570067	0.36505997	0.4331038	0.47725922	0.46269473
t216	0.4039654	0.32473034	0.2240142	0.12972124	0.04791203	0.005149046	6.25E-17	6.27E-17	6.27E-17	6.31E-17	6.31E-17
t217	6.31E-17	6.31E-17	6.32E-17	6.32E-17	6.32E-17	0.002954265	0.036234956	0.09228437	0.17388274	0.25252098	0.31636977
t218	0.381263	0.37923115	0.3975556	0.37985	0.2888754	0.2164332	0.11071238	0.016836675	6.25E-17	6.34E-17	6.35E-17
t219	6.39E-17	6.39E-17	6.39E-17	6.38E-17	6.40E-17	6.40E-17	6.40E-17	0.010505168	0.09993852	0.19710365	0.32572094
t220	0.4565978	0.53917575	0.57362497	0.56229734	0.53382766	0.4200779	0.33741385	0.23785402	0.11183104	0.016559348	6.23E-17
t221	6.28E-17	6.29E-17	6.33E-17	6.33E-17	6.34E-17	6.34E-17	6.35E-17	6.35E-17	6.35E-17	0.009791635	0.084512144
t222	0.2060579	0.32584733	0.43489796	0.49037078	0.46126848	0.44259655	0.39640835	0.32649505	0.24197929	0.14832704	0.05843712
t223	0.00912103	6.25E-17	6.27E-17	6.28E-17	6.29E-17	6.29E-17	6.29E-17	6.29E-17	6.30E-17	6.30E-17	6.30E-17
t224	0.005684351	0.04982938	0.09401065	0.20357285	0.2958182	0.366563	0.3766592	0.39604846	0.34509996	0.2608277	0.1817887
t225	0.104646586	0.04426805	0.00614117	7.53E-08	6.29E-17	6.29E-17	6.31E-17	6.31E-17	6.31E-17	6.31E-17	6.32E-17
t226	6.32E-17	6.32E-17	0.003287668	0.025862655	0.06755774	0.118727125	0.18467465	0.23378876	0.26662004	0.2858004	0.24511643
t227	0.21876645	0.16520768	0.10525025	0.04444087	0.007343785	3.75E-07	6.31E-17	6.32E-17	6.33E-17	6.33E-17	6.32E-17
t228	6.32E-17	6.33E-17	6.33E-17	6.33E-17	0.005055342	0.044198703	0.08872513	0.14904039	0.22494538	0.273571	0.28944102
t229	0.30236942	0.24825697	0.22507519	0.15024638	0.08953664	0.043014534	0.008952066	1.12E-06	6.29E-17	6.30E-17	6.31E-17
t230	6.31E-17	6.31E-17	6.31E-17	6.32E-17	6.32E-17	6.32E-17	0.010054677	0.069016404	0.14244103	0.24613754	0.33930057
t231	0.33681715	0.3522696	0.37885925	0.3565832	0.27345574	0.2295398	0.13820288	0.066213496	0.012198575	6.07E-07	6.28E-17
t232	6.29E-17	6.31E-17	6.31E-17	6.31E-17	6.31E-17	6.33E-17	6.34E-17	6.34E-17	0.00823272	0.047603942	0.091401204
t233	0.15651181	0.19035502	0.21581414	0.22817919	0.18897533	0.15656377	0.12512779	0.079051845	0.05779885	0.02445603	0.005202328
t234	2.07E-06	6.38E-17	6.39E-17	6.39E-17	6.38E-17	6.39E-17	6.39E-17	6.40E-17	6.40E-17	6.39E-17	0.002889733
t235	0.019095127	0.07723624	0.12285223	0.22297837	0.2767501	0.27344477	0.27563336	0.27383372	0.26629463	0.20719643	0.13535069
t236	0.06835654	0.013487649	5.31E-06	6.35E-17	6.35E-17	6.37E-17	6.37E-17	6.37E-17	6.36E-17	6.37E-17	6.37E-17
t237	6.37E-17	0.010126964	0.0543364	0.10828161	0.17154013	0.21924068	0.29806224	0.28914973	0.24182273	0.24673147	0.20486428
t238	0.15536779	0.10649718	0.050257523	0.010373186	9.41E-06	6.33E-17	6.33E-17	6.34E-17	6.34E-17	6.34E-17	6.34E-17
t239	6.35E-17	6.35E-17	6.35E-17	0.009882525	0.05713527	0.14426479	0.23374245	0.3364628	0.41965038	0.45249188	0.4536855
t240	0.4173192	0.3572397	0.2433771	0.19297901	0.08757143	0.019012505	1.49E-05	6.33E-17	6.33E-17	6.36E-17	6.36E-17
t241	6.36E-17	6.36E-17	6.38E-17	6.37E-17	8.91E-07	0.020727865	0.096331716	0.18525243	0.29998478	0.41078702	0.46043837
t242	0.49514747	0.44329172	0.38355836	0.28766194	0.23024654	0.15810025	0.072419755	0.014393884	3.04E-05	6.29E-17	6.30E-17
t243	6.32E-17	6.32E-17	6.32E-17	6.32E-17	6.32E-17	6.32E-17	1.23E-06	0.005941263	0.02947658	0.0602488	0.106352925
t244	0.15403694	0.18983169	0.23982058	0.23680605	0.22948986	0.19055025	0.15641972	0.099294916	0.04849641	0.012987638	1.96E-05
t245	6.23E-17	6.28E-17	6.28E-17	6.28E-17	6.27E-17	6.27E-17	6.28E-17	6.28E-17	5.21E-06	0.008185385	0.034549717
t246	0.065340824	0.115163945	0.19762355	0.2590637	0.37309858	0.3808783	0.36349472	0.31548882	0.24103315	0.15895636	0.08304126
t247	0.01847446	3.32E-05	6.27E-17	6.28E-17	6.31E-17	6.30E-17	6.30E-17	6.30E-17	6.31E-17	6.30E-17	2.53E-05
t248	0.015691422	0.06808113	0.1633043	0.24148943	0.28543693	0.34299695	0.38651276	0.37075773	0.34613746	0.27406943	0.19081579
t249	0.10845654	0.055131365	0.012202648	3.79E-05	6.28E-17	6.28E-17	6.31E-17	6.31E-17	6.31E-17	6.31E-17	6.33E-17
t250	6.33E-17	5.40E-05	0.018706964	0.07274736	0.17011823	0.2631228	0.36764982	0.40215456	0.41712627	0.3893495	0.34582204
t251	0.25233418	0.20378235	0.11015225	0.05524351	0.014607724	5.47E-05	6.35E-17	6.36E-17	6.41E-17	6.41E-17	6.42E-17
t252	6.42E-17	6.44E-17	6.46E-17	8.60E-05	0.021464517	0.08521669	0.1782617	0.25893503	0.34367886	0.40194863	0.452903
t253	0.48281482	0.41903064	0.38014698	0.30719692	0.19069496	0.10921608	0.028573312	0.000161099	6.47E-17	6.47E-17	6.50E-17
t254	6.50E-17	6.50E-17	6.50E-17	6.52E-17	6.52E-17	0.000156866	0.034012076	0.14287744	0.32874826	0.47990468	0.62422806
t255	0.63616556	0.6386151	0.6056632	0.55222124	0.483977	0.4218463	0.2905731	0.16422494	0.046703156	0.000294386	6.37E-17
t256	6.39E-17	6.42E-17	6.42E-17	6.41E-17	6.41E-17	6.42E-17	6.41E-17	0.000167296	0.027068468	0.105911784	0.1857701
t257	0.23418058	0.29593715	0.3722771	0.43089858	0.40517977	0.4245727	0.36449397	0.27453706	0.18108524	0.089324646	0.024908738
t258	0.000186047	6.36E-17	6.37E-17	6.39E-17	6.40E-17	6.40E-17	6.40E-17	6.41E-17	6.40E-17	0.000370105	0.03515825
t259	0.12338578	0.2717591	0.36678815	0.50745684	0.6063744	0.6978267	0.683413	0.64045334	0.5648925	0.44731715	0.30695972
t260	0.17593925	0.049926613	0.00048151	6.43E-17	6.43E-17	6.47E-17	6.47E-17	6.47E-17	6.48E-17	6.50E-17	6.49E-17
t261	0.000624905	0.054443043	0.19572741	0.36537403	0.52876097	0.62838817	0.70856524	0.6756594	0.65104014	0.6005886	0.5311758
t262	0.4148002	0.31559524	0.18652542	0.05352047	0.000573577	6.33E-17	6.35E-17	6.39E-17	6.39E-17	0	0
t263	0	0	0.00091115	0.051512737	0.18219537	0.35336566	0.51478744	0.6641068	0.7585304	0.7812574	0.73139113
