	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
t2884	0	0.00178	0	0	0	0	0	0	0.04462	0.00467	0	0	0	0.001	0	0.002	0
t2885	0.00091	0.04477	0	0.00073	0.00159	0	0	0	0.0523	0.01872	0	0.001	0.009	0.043	0.011	0.04	0.024
t2886	0.05151	0.12542	0.00562	0.03056	0.03926	0.00027	0.00485	0.00819	0.09094	0.05394	0.00428	0.028	0.059	0.154	0.104	0.105	0.148
t2887	0.1822	0.23027	0.03948	0.10302	0.11767	0.01358	0.07571	0.03977	0.14509	0.10865	0.06025	0.068	0.146	0.305	0.245	0.179	0.301
t2888	0.35337	0.28586	0.10082	0.20329	0.2237	0.08258	0.21449	0.09129	0.21249	0.14711	0.15931	0.126	0.266	0.448	0.388	0.233	0.442
t2889	0.51479	0.3501	0.19061	0.28964	0.32174	0.19153	0.36886	0.14903	0.27628	0.20898	0.28301	0.194	0.408	0.559	0.497	0.272	0.56
t2890	0.66411	0.38513	0.25374	0.36797	0.36888	0.29321	0.51828	0.19483	0.3278	0.25707	0.40299	0.263	0.508	0.639	0.569	0.303	0.637
t2891	0.75853	0.36676	0.3042	0.4136	0.45523	0.38845	0.6369	0.24887	0.36462	0.30216	0.4981	0.322	0.535	0.671	0.612	0.326	0.661
t2892	0.78126	0.32742	0.34776	0.4331	0.51362	0.46864	0.70506	0.25568	0.40608	0.33657	0.5653	0.363	0.5	0.666	0.627	0.328	0.653
t2893	0.73139	0.30089	0.42596	0.4366	0.52349	0.56366	0.7114	0.28857	0.39466	0.33992	0.56316	0.32	0.458	0.622	0.595	0.319	0.602
t2894	0.67319	0.24772	0.43145	0.34486	0.47528	0.60217	0.69942	0.29483	0.38169	0.33677	0.52534	0.233	0.393	0.534	0.53	0.283	0.518
t2895	0.50927	0.19055	0.40466	0.30596	0.43556	0.55056	0.63232	0.28213	0.33496	0.28777	0.50485	0.169	0.291	0.404	0.42	0.221	0.391
t2896	0.39069	0.14876	0.36055	0.23611	0.35382	0.51869	0.54202	0.29439	0.29266	0.25025	0.43935	0.112	0.175	0.252	0.279	0.141	0.238
t2897	0.29924	0.09539	0.25067	0.17409	0.26412	0.42135	0.40646	0.23788	0.23339	0.19308	0.36221	0.063	0.074	0.103	0.134	0.066	0.107
t2898	0.17674	0.04852	0.16885	0.107	0.1737	0.29386	0.2781	0.13737	0.16548	0.13224	0.28637	0.022	0.014	0.009	0.026	0.011	0.024
t2899	0.0535	0.01134	0.07734	0.0521	0.08285	0.16623	0.13999	0.06794	0.10491	0.068	0.17336	0	0	0	0	0	0
t2900	0.00105	0.00013	0.01663	0.0055	0.01602	0.04596	0.03149	0.01672	0.05143	0.01972	0.0765	0	0	0	0	0	0
t2901	0	0	0.00005	0	0.00002	0.00131	0.00047	0.00003	0.01732	0.00097	0.01232	0	0	0	0	0	0
t2902	0	0	0	0	0	0	0	0	0.04578	0	0.00011	0	0	0	0	0	0
t2903	0	0	0	0	0	0	0	0	0.03435	0	0	0	0	0	0	0	0
t2904	0	0	0	0	0	0	0	0	0.03279	0	0	0	0	0	0	0	0
t2905	0	0	0	0	0	0	0	0	0.03445	0	0	0	0	0	0	0	0
t2906	0	0	0	0	0	0	0	0	0.03001	0	0	0	0	0	0	0	0
t2907	0	0	0	0	0	0	0	0	0.03829	0.00066	0	0	0	0	0	0	0
t2908	0	0.00065	0	0	0	0	0	0	0.03894	0.00643	0	0	0	0	0	0.002	0
t2909	0.00132	0.01575	0	0.00024	0.00172	0	0	0	0.04761	0.02861	0	0.001	0.014	0.041	0.006	0.038	0.005
t2910	0.06324	0.04599	0.00916	0.01743	0.02825	0.00025	0.00521	0.01439	0.08491	0.08562	0.00427	0.034	0.068	0.14	0.068	0.115	0.027
t2911	0.20754	0.09926	0.05977	0.07561	0.07073	0.01311	0.07279	0.08687	0.13992	0.16154	0.04402	0.102	0.164	0.252	0.168	0.224	0.061
t2912	0.36896	0.13477	0.1232	0.14559	0.09203	0.10348	0.18578	0.16912	0.21981	0.23584	0.10092	0.191	0.272	0.344	0.277	0.327	0.111
t2913	0.52304	0.17991	0.23256	0.243	0.12375	0.24903	0.31677	0.29336	0.29089	0.30659	0.17414	0.275	0.336	0.397	0.36	0.406	0.177
t2914	0.66167	0.19808	0.33891	0.31869	0.14726	0.39309	0.43637	0.42945	0.35232	0.36468	0.23152	0.307	0.358	0.399	0.412	0.45	0.253
t2915	0.7156	0.24157	0.4503	0.35983	0.14688	0.49841	0.54451	0.49935	0.39681	0.38445	0.29234	0.296	0.415	0.408	0.42	0.464	0.32
t2916	0.75907	0.26816	0.52857	0.41427	0.16674	0.58114	0.58744	0.56628	0.42794	0.40507	0.32647	0.298	0.444	0.392	0.405	0.429	0.362
t2917	0.75828	0.27988	0.53418	0.45022	0.14068	0.62858	0.58881	0.56842	0.43324	0.39866	0.33301	0.272	0.42	0.351	0.38	0.375	0.359
t2918	0.68576	0.26586	0.55216	0.46175	0.13606	0.64417	0.54944	0.49058	0.41247	0.38761	0.31149	0.237	0.349	0.275	0.337	0.304	0.331
t2919	0.5861	0.2205	0.4953	0.43431	0.13678	0.58611	0.4815	0.46924	0.3769	0.3336	0.2981	0.174	0.252	0.204	0.271	0.217	0.24
t2920	0.42048	0.16649	0.4021	0.37452	0.1287	0.48437	0.40281	0.38082	0.31677	0.28604	0.26381	0.107	0.143	0.132	0.18	0.121	0.133
t2921	0.30391	0.11838	0.3142	0.28336	0.11129	0.3874	0.29281	0.28475	0.25123	0.22179	0.2096	0.051	0.058	0.061	0.085	0.052	0.057
t2922	0.16767	0.06521	0.20734	0.17485	0.08019	0.27964	0.19619	0.19179	0.18254	0.14805	0.14693	0.015	0.012	0.007	0.017	0.008	0.009
t2923	0.04862	0.01632	0.11073	0.07203	0.04287	0.17544	0.09592	0.09272	0.11425	0.07984	0.07981	0	0	0	0	0	0
t2924	0.00081	0.00024	0.02426	0.00862	0.00999	0.05269	0.0239	0.02286	0.05958	0.02243	0.03534	0	0	0	0	0	0
t2925	0	0	0.00008	0	0.00003	0.00156	0.00015	0.00002	0.02257	0.00132	0.00655	0	0	0	0	0	0
t2926	0	0	0	0	0	0	0	0	0.05463	0	0.00011	0	0	0	0	0	0
t2927	0	0	0	0	0	0	0	0	0.04038	0	0	0	0	0	0	0	0
t2928	0	0	0	0	0	0	0	0	0.03595	0	0	0	0	0	0	0	0
t2929	0	0	0	0	0	0	0	0	0.04028	0	0	0	0	0	0	0	0
t2930	0	0	0	0	0	0	0	0	0.03626	0	0	0	0	0	0	0	0
t2931	0	0	0	0	0	0	0	0	0.04386	0.00118	0	0	0	0	0	0	0
t2932	0	0.00262	0	0	0	0	0	0	0.0475	0.00919	0	0	0	0	0	0.002	0
t2933	0.00077	0.05421	0	0.00104	0.00177	0	0	0	0.06353	0.03583	0	0.002	0.02	0.029	0.007	0.034	0.003
t2934	0.02063	0.16323	0.0053	0.03412	0.03449	0.00033	0.00412	0.00502	0.11597	0.09505	0.00275	0.058	0.073	0.102	0.081	0.091	0.033
t2935	0.06233	0.29726	0.03456	0.11349	0.09537	0.02152	0.04772	0.03052	0.1806	0.17327	0.02866	0.178	0.136	0.201	0.219	0.16	0.1
t2936	0.14737	0.43449	0.0782	0.20433	0.15775	0.14996	0.13268	0.06224	0.26256	0.25536	0.07843	0.323	0.189	0.295	0.368	0.229	0.193
t2937	0.26032	0.51824	0.15203	0.30008	0.23285	0.3236	0.22454	0.11782	0.31984	0.32047	0.14255	0.418	0.228	0.363	0.507	0.289	0.272
t2938	0.31853	0.56117	0.25491	0.38766	0.29685	0.49439	0.32841	0.22157	0.37257	0.39283	0.20856	0.469	0.256	0.395	0.595	0.323	0.333
t2939	0.39265	0.61313	0.4265	0.46469	0.35618	0.63955	0.39487	0.32096	0.40998	0.41252	0.27261	0.454	0.332	0.404	0.637	0.328	0.391
t2940	0.44233	0.62915	0.49376	0.50089	0.39132	0.73251	0.43605	0.3077	0.43187	0.41383	0.32355	0.426	0.38	0.414	0.641	0.308	0.361
t2941	0.46941	0.62113	0.53041	0.52033	0.40635	0.77388	0.44358	0.31254	0.43425	0.3994	0.3319	0.397	0.381	0.402	0.602	0.259	0.345
t2942	0.43386	0.53623	0.54345	0.50575	0.36528	0.76095	0.4494	0.32801	0.40514	0.37876	0.33132	0.341	0.364	0.362	0.52	0.202	0.335
t2943	0.39953	0.44976	0.46517	0.43501	0.3339	0.68166	0.43266	0.29511	0.37817	0.34747	0.30891	0.266	0.304	0.287	0.401	0.149	0.283
t2944	0.31138	0.31154	0.40644	0.34058	0.26247	0.60415	0.37	0.27499	0.32367	0.28776	0.27213	0.188	0.207	0.187	0.257	0.1	0.243
t2945	0.21097	0.21411	0.33242	0.25241	0.21805	0.46309	0.29309	0.21338	0.25607	0.22258	0.20353	0.108	0.088	0.084	0.118	0.048	0.121
t2946	0.11795	0.1038	0.20412	0.15443	0.13001	0.3217	0.19512	0.14599	0.19105	0.146	0.15303	0.037	0.022	0.009	0.024	0.009	0.024
t2947	0.03748	0.02572	0.10479	0.06385	0.05965	0.18371	0.10197	0.08822	0.12307	0.08034	0.09216	0.001	0	0	0	0	0
t2948	0.00083	0.00024	0.02317	0.00856	0.01293	0.05684	0.02325	0.02386	0.06467	0.02377	0.03625	0	0	0	0	0	0
t2949	0	0	0.0001	0	0.00003	0.00177	0.00022	0.00006	0.026	0.00162	0.00598	0	0	0	0	0	0
t2950	0	0	0	0	0	0	0	0	0.03881	0	0.00005	0	0	0	0	0	0
t2951	0	0	0	0	0	0	0	0	0.04507	0	0	0	0	0	0	0	0
t2952	0	0	0	0	0	0	0	0	0.03847	0	0	0	0	0	0	0	0
t2953	0	0	0	0	0	0	0	0	0.0441	0	0	0	0	0	0	0	0
t2954	0	0	0	0	0	0	0	0	0.03841	0	0	0	0	0	0	0	0
t2955	0	0	0	0	0	0	0	0	0.04647	0.0018	0	0	0	0	0	0	0
t2956	0	0.00233	0	0	0	0	0	0	0.04885	0.01156	0	0	0	0.001	0	0.001	0
t2957	0.00137	0.03818	0	0.00101	0.00151	0	0	0	0.07251	0.04376	0	0.001	0.015	0.046	0.003	0.025	0.015
t2958	0.03384	0.10737	0.0097	0.02675	0.02565	0.00037	0.00448	0.01764	0.13305	0.10551	0.00251	0.028	0.064	0.154	0.036	0.079	0.087
t2959	0.09594	0.18934	0.04722	0.09031	0.07834	0.02425	0.05533	0.08894	0.2104	0.18366	0.02815	0.078	0.151	0.292	0.099	0.159	0.177
t2960	0.1718	0.26406	0.1062	0.17224	0.13155	0.14656	0.14515	0.19818	0.29673	0.27559	0.07404	0.14	0.243	0.416	0.174	0.251	0.193
t2961	0.25974	0.33233	0.15567	0.24881	0.1971	0.31259	0.26536	0.24902	0.37988	0.3477	0.13449	0.195	0.307	0.499	0.236	0.336	0.162
t2962	0.32633	0.33875	0.24822	0.32811	0.2953	0.47764	0.3729	0.37437	0.44859	0.4111	0.19692	0.241	0.317	0.508	0.288	0.4	0.158
t2963	0.40371	0.37809	0.35265	0.34798	0.33307	0.60542	0.46909	0.44696	0.48856	0.41845	0.25238	0.294	0.305	0.462	0.338	0.421	0.269
t2964	0.42485	0.36247	0.4217	0.38666	0.40611	0.67665	0.53096	0.52137	0.52221	0.42876	0.30718	0.345	0.277	0.379	0.364	0.403	0.263
t2965	0.42519	0.33764	0.56711	0.3895	0.44765	0.67398	0.56805	0.59562	0.51499	0.41619	0.34705	0.367	0.231	0.291	0.363	0.357	0.148
t2966	0.39081	0.27068	0.52632	0.38131	0.44417	0.6649	0.54501	0.5863	0.4761	0.38471	0.3609	0.338	0.177	0.217	0.33	0.289	0.109
t2967	0.32998	0.21073	0.45308	0.36375	0.42549	0.57263	0.49394	0.54228	0.43243	0.35673	0.32356	0.276	0.123	0.147	0.266	0.211	0.088
t2968	0.26479	0.15859	0.38375	0.32049	0.36522	0.49322	0.4131	0.42662	0.36341	0.29615	0.2993	0.198	0.072	0.078	0.189	0.119	0.052
t2969	0.1882	0.10606	0.30827	0.24712	0.23486	0.36608	0.32917	0.3676	0.2888	0.22554	0.24666	0.124	0.029	0.033	0.101	0.048	0.026
t2970	0.09804	0.05515	0.20489	0.15888	0.1855	0.25498	0.21583	0.24312	0.21147	0.15478	0.18575	0.043	0.005	0.003	0.025	0.009	0.004
t2971	0.03069	0.01431	0.10291	0.07479	0.10029	0.14665	0.11459	0.13506	0.13605	0.08338	0.12315	0.001	0	0	0	0	0
t2972	0.00069	0.00031	0.02879	0.01056	0.0213	0.04323	0.02724	0.0345	0.0735	0.02651	0.05898	0	0	0	0	0	0
t2973	0	0	0.00013	0	0.00008	0.00089	0.00035	0.00012	0.02985	0.00212	0.01021	0	0	0	0	0	0
t2974	0	0	0	0	0	0	0	0	0.04339	0	0.0001	0	0	0	0	0	0
t2975	0	0	0	0	0	0	0	0	0.05397	0	0	0	0	0	0	0	0
t2976	0	0	0	0	0	0	0	0	0.04708	0	0	0	0	0	0	0	0
t2977	0	0	0	0	0	0	0	0	0.05418	0	0	0	0	0	0	0	0
t2978	0	0	0	0	0	0	0	0	0.0466	0	0	0	0	0	0	0	0
t2979	0	0	0	0	0	0	0	0	0.05274	0.00206	0	0	0	0	0	0	0
t2980	0	0.0015	0	0	0	0	0	0	0.05273	0.01172	0	0	0	0	0	0.002	0
t2981	0.00063	0.02559	0	0.00093	0.00444	0	0	0.00002	0.0814	0.04692	0	0	0.019	0.03	0.005	0.044	0.016
t2982	0.01661	0.07594	0.01735	0.03296	0.06166	0.00048	0.0059	0.02263	0.14668	0.11786	0.00303	0.022	0.084	0.105	0.06	0.138	0.055
t2983	0.05425	0.13241	0.10243	0.11836	0.16555	0.01806	0.06266	0.10243	0.23188	0.20777	0.03344	0.095	0.17	0.207	0.156	0.253	0.114
t2984	0.09331	0.20177	0.20336	0.21677	0.29362	0.08567	0.14876	0.18463	0.30656	0.30415	0.08067	0.187	0.237	0.311	0.26	0.364	0.207
t2985	0.14785	0.2875	0.31132	0.33895	0.42235	0.18853	0.26421	0.30038	0.38826	0.39104	0.14379	0.264	0.299	0.391	0.362	0.448	0.249
t2986	0.19683	0.34945	0.44655	0.42683	0.52905	0.29159	0.37351	0.42186	0.45804	0.45162	0.21113	0.316	0.354	0.432	0.426	0.517	0.207
t2987	0.30911	0.40397	0.54512	0.48713	0.59305	0.3853	0.47054	0.5136	0.49803	0.4807	0.27933	0.353	0.367	0.439	0.446	0.537	0.184
t2988	0.3328	0.45131	0.56948	0.5241	0.61325	0.44407	0.51456	0.58347	0.50591	0.4869	0.31557	0.406	0.334	0.387	0.457	0.524	0.216
t2989	0.37236	0.43307	0.50898	0.52882	0.59187	0.48222	0.50801	0.65543	0.49902	0.45892	0.34127	0.414	0.298	0.31	0.436	0.481	0.283
t2990	0.33046	0.41298	0.48174	0.49066	0.51831	0.45828	0.50842	0.61348	0.46132	0.40816	0.32562	0.341	0.229	0.219	0.408	0.414	0.261
t2991	0.27664	0.35275	0.45224	0.45444	0.49203	0.41335	0.4373	0.57312	0.40328	0.36535	0.30342	0.283	0.143	0.131	0.362	0.317	0.212
t2992	0.19513	0.29175	0.37534	0.3748	0.4288	0.37051	0.37216	0.46511	0.34513	0.30692	0.26868	0.189	0.078	0.065	0.266	0.2	0.16
t2993	0.14692	0.18662	0.29418	0.28511	0.34749	0.28165	0.27952	0.30152	0.28017	0.2402	0.21153	0.109	0.031	0.022	0.144	0.092	0.083
t2994	0.08158	0.11022	0.24327	0.18962	0.22139	0.2189	0.19859	0.23831	0.20802	0.16745	0.15383	0.028	0.005	0.002	0.038	0.019	0.018
t2995	0.0268	0.02931	0.12119	0.08527	0.11269	0.11867	0.10865	0.12778	0.12955	0.09124	0.0979	0	0	0	0	0	0
t2996	0.00116	0.00045	0.03051	0.01376	0.03059	0.04117	0.02589	0.033	0.06611	0.02934	0.04776	0	0	0	0	0	0
t2997	0	0	0.00015	0	0.00012	0.00168	0.00026	0.00017	0.02346	0.00249	0.00932	0	0	0	0	0	0
t2998	0	0	0	0	0	0	0	0	0.03068	0	0.00016	0	0	0	0	0	0
t2999	0	0	0	0	0	0	0	0	0.04227	0	0	0	0	0	0	0	0
t3000	0	0	0	0	0	0	0	0	0.03762	0	0	0	0	0	0	0	0
t3001	0	0	0	0	0	0	0	0	0.04332	0	0	0	0	0	0	0	0
t3002	0	0	0	0	0	0	0	0	0.035	0	0	0	0	0	0	0	0
t3003	0	0	0	0	0	0	0	0	0.03967	0.00215	0	0	0	0	0	0	0
t3004	0	0.00491	0	0	0	0	0	0	0.0403	0.01185	0	0	0	0	0	0.001	0
t3005	0.0011	0.06375	0	0.00194	0.00564	0	0	0.00005	0.06223	0.05012	0.00003	0.005	0.012	0.028	0.011	0.018	0.027
t3006	0.03056	0.16998	0.01894	0.05103	0.06864	0.00053	0.00531	0.02696	0.11956	0.12886	0.00265	0.061	0.045	0.105	0.092	0.052	0.124
t3007	0.08969	0.29657	0.10398	0.16529	0.17741	0.02173	0.05577	0.12169	0.19195	0.22925	0.02306	0.173	0.073	0.22	0.231	0.098	0.287
t3008	0.24254	0.44097	0.1603	0.3012	0.31262	0.11695	0.15308	0.21175	0.26902	0.33762	0.06387	0.311	0.123	0.33	0.355	0.144	0.397
t3009	0.3791	0.55752	0.23615	0.44077	0.44423	0.23842	0.25763	0.3163	0.35111	0.43595	0.10818	0.419	0.234	0.443	0.432	0.189	0.452
t3010	0.54634	0.60961	0.30755	0.55572	0.55788	0.3673	0.37021	0.40479	0.42497	0.52059	0.15997	0.498	0.332	0.541	0.485	0.22	0.44
t3011	0.59138	0.60095	0.33802	0.62371	0.64073	0.4727	0.46452	0.46421	0.47399	0.55029	0.19496	0.521	0.386	0.552	0.511	0.229	0.402
t3012	0.57777	0.58241	0.33031	0.63566	0.68037	0.52454	0.50374	0.484	0.49978	0.53569	0.25624	0.491	0.391	0.494	0.499	0.22	0.39
t3013	0.53197	0.48225	0.34949	0.59664	0.66863	0.5698	0.53638	0.47526	0.50623	0.48882	0.27655	0.435	0.392	0.43	0.471	0.19	0.397
t3014	0.48488	0.4245	0.32373	0.551	0.64122	0.53595	0.508	0.45202	0.48087	0.43453	0.28803	0.343	0.362	0.346	0.426	0.151	0.383
t3015	0.42052	0.37971	0.25739	0.47813	0.55051	0.47812	0.4959	0.37717	0.44226	0.38758	0.27422	0.217	0.297	0.256	0.351	0.108	0.309
t3016	0.35186	0.2846	0.26117	0.38869	0.46196	0.40342	0.41572	0.29378	0.37428	0.32116	0.24252	0.116	0.209	0.162	0.243	0.068	0.204
t3017	0.25635	0.18467	0.14813	0.29146	0.37675	0.30389	0.31538	0.19986	0.29909	0.25339	0.2045	0.049	0.115	0.079	0.123	0.031	0.097
t3018	0.16041	0.09586	0.0825	0.18701	0.24697	0.21677	0.22063	0.10567	0.22115	0.17678	0.16364	0.014	0.033	0.013	0.031	0.006	0.019
t3019	0.05995	0.02764	0.03455	0.08243	0.1257	0.12663	0.11531	0.04517	0.14238	0.09916	0.10455	0	0	0	0	0	0
t3020	0.00231	0.00049	0.0148	0.01291	0.03291	0.03685	0.02794	0.01152	0.07468	0.03263	0.04851	0	0	0	0	0	0
t3021	0	0	0.00016	0.00002	0.00021	0.00179	0.00044	0.00008	0.02861	0.00317	0.00944	0	0	0	0	0	0
t3022	0	0	0	0	0	0	0	0	0.03476	0	0.00018	0	0	0	0	0	0
t3023	0	0	0	0	0	0	0	0	0.04843	0	0	0	0	0	0	0	0
t3024	0	0	0	0	0	0	0	0	0.04353	0	0	0	0	0	0	0	0
t3025	0	0	0	0	0	0	0	0	0.0459	0	0	0	0	0	0	0	0
t3026	0	0	0	0	0	0	0	0	0.03926	0	0	0	0	0	0	0	0
t3027	0	0	0	0	0	0	0	0	0.04516	0.00308	0	0	0	0	0	0	0
t3028	0	0.00537	0	0	0	0	0	0	0.04696	0.01292	0	0	0	0	0	0.005	0
t3029	0.00312	0.06493	0	0.00207	0.00595	0	0	0.00003	0.0774	0.05101	0.00012	0.004	0.025	0.044	0.012	0.055	0.019
t3030	0.07147	0.17039	0.00853	0.03692	0.06093	0.00042	0.00709	0.01009	0.13933	0.12968	0.0048	0.064	0.099	0.155	0.099	0.131	0.109
t3031	0.21646	0.29686	0.03526	0.10726	0.15293	0.01146	0.06779	0.04418	0.21487	0.22839	0.04365	0.194	0.218	0.293	0.24	0.205	0.31
t3032	0.37942	0.42334	0.13196	0.20995	0.26439	0.06432	0.15203	0.11002	0.29156	0.34009	0.09379	0.352	0.337	0.436	0.39	0.269	0.474
t3033	0.52966	0.53709	0.224	0.29071	0.37036	0.14816	0.26329	0.19933	0.364	0.43484	0.15815	0.478	0.448	0.54	0.495	0.311	0.59
t3034	0.57842	0.59589	0.30741	0.37907	0.4565	0.25276	0.36741	0.29728	0.42883	0.5249	0.20242	0.592	0.542	0.588	0.56	0.322	0.653
t3035	0.62192	0.5787	0.40647	0.42137	0.5133	0.3421	0.43379	0.37143	0.46962	0.56353	0.24152	0.633	0.616	0.592	0.589	0.325	0.674
t3036	0.65615	0.52771	0.45546	0.43987	0.49034	0.41639	0.47542	0.41352	0.48438	0.55931	0.27474	0.639	0.643	0.547	0.588	0.303	0.669
t3037	0.58728	0.44445	0.50255	0.42144	0.4708	0.442	0.48617	0.40396	0.47181	0.51838	0.3079	0.584	0.62	0.482	0.55	0.272	0.626
t3038	0.55795	0.36728	0.45091	0.354	0.42134	0.46554	0.4666	0.37543	0.44532	0.47463	0.36847	0.479	0.534	0.41	0.466	0.236	0.566
t3039	0.51151	0.26722	0.38897	0.3088	0.34536	0.43041	0.41444	0.38492	0.39124	0.41883	0.38335	0.359	0.412	0.324	0.333	0.185	0.471
t3040	0.40067	0.21921	0.29258	0.23564	0.2601	0.38344	0.35006	0.33916	0.31963	0.34057	0.34924	0.242	0.273	0.212	0.203	0.121	0.335
t3041	0.27879	0.16243	0.17257	0.15622	0.16965	0.31532	0.26422	0.21337	0.2413	0.25592	0.31204	0.133	0.131	0.103	0.097	0.056	0.178
t3042	0.16908	0.08848	0.10328	0.08448	0.10864	0.2195	0.17426	0.1301	0.17604	0.17962	0.24065	0.045	0.035	0.017	0.022	0.011	0.037
t3043	0.06391	0.02472	0.05143	0.03407	0.05382	0.12807	0.08064	0.05858	0.11162	0.09661	0.15036	0.002	0	0	0	0	0
t3044	0.00272	0.00036	0.0174	0.00604	0.01659	0.03758	0.01966	0.02003	0.063	0.03446	0.07627	0	0	0	0	0	0
t3045	0	0	0.00023	0.00002	0.00015	0.00187	0.0004	0.00022	0.02671	0.00368	0.01814	0	0	0	0	0	0
t3046	0	0	0	0	0	0	0	0	0.0309	0.00002	0.00048	0	0	0	0	0	0
t3047	0	0	0	0	0	0	0	0	0.04369	0	0	0	0	0	0	0	0
t3048	0	0	0	0	0	0	0	0	0.0376	0	0	0	0	0	0	0	0
t3049	0	0	0	0	0	0	0	0	0.03409	0	0	0	0	0	0	0	0
t3050	0	0	0	0	0	0	0	0	0.03077	0	0	0	0	0	0	0	0
t3051	0	0	0	0	0	0	0	0	0.03345	0.00352	0	0	0	0	0	0	0
t3052	0	0.0038	0	0	0	0	0	0	0.03433	0.01399	0	0	0.001	0.002	0	0.005	0
t3053	0.00372	0.03784	0	0.00076	0.00409	0	0	0.00005	0.05876	0.05515	0.00014	0.003	0.038	0.053	0.005	0.057	0.013
t3054	0.07214	0.09297	0.01434	0.01672	0.03305	0.00052	0.00595	0.01954	0.10402	0.13392	0.00712	0.063	0.125	0.159	0.069	0.148	0.05
t3055	0.19986	0.15649	0.07352	0.05247	0.07156	0.01297	0.05507	0.07807	0.16121	0.23568	0.05282	0.188	0.234	0.278	0.198	0.275	0.081
t3056	0.30675	0.2554	0.17184	0.12475	0.11732	0.06888	0.14199	0.16422	0.22915	0.34669	0.10148	0.343	0.339	0.365	0.346	0.403	0.116
t3057	0.42105	0.32333	0.22628	0.19964	0.17817	0.1534	0.2407	0.25951	0.29006	0.44438	0.18806	0.461	0.419	0.399	0.474	0.493	0.154
t3058	0.5064	0.35993	0.30692	0.27232	0.23842	0.24984	0.33157	0.3587	0.34597	0.52375	0.2749	0.539	0.467	0.396	0.558	0.542	0.182
t3059	0.58934	0.36194	0.36139	0.31824	0.23941	0.35162	0.41086	0.41417	0.38236	0.55907	0.34147	0.574	0.49	0.361	0.603	0.545	0.207
t3060	0.63674	0.33687	0.47329	0.36431	0.26126	0.43919	0.45272	0.51465	0.3936	0.55806	0.38866	0.578	0.485	0.314	0.604	0.505	0.229
t3061	0.63979	0.27614	0.47144	0.37864	0.25501	0.47162	0.49224	0.51384	0.37963	0.5343	0.40667	0.541	0.461	0.258	0.566	0.445	0.247
t3062	0.57114	0.25242	0.46999	0.36731	0.23332	0.45026	0.50933	0.45321	0.35428	0.49489	0.44423	0.475	0.391	0.197	0.496	0.357	0.225
t3063	0.4834	0.20949	0.48282	0.32806	0.19703	0.41454	0.45814	0.46551	0.31667	0.44343	0.42514	0.366	0.289	0.134	0.395	0.261	0.184
t3064	0.35138	0.16685	0.41988	0.26715	0.16009	0.34627	0.39488	0.40876	0.25579	0.35732	0.37671	0.248	0.175	0.075	0.279	0.155	0.122
t3065	0.22273	0.12476	0.30428	0.20102	0.11803	0.26303	0.30566	0.32393	0.20891	0.28653	0.30423	0.14	0.081	0.031	0.15	0.069	0.066
t3066	0.10596	0.05788	0.20361	0.13224	0.082	0.17957	0.20867	0.20793	0.15645	0.19407	0.23769	0.045	0.022	0.003	0.04	0.016	0.018
t3067	0.03699	0.01729	0.10426	0.05971	0.04431	0.1102	0.11199	0.10461	0.10242	0.10523	0.14573	0.002	0	0	0	0	0
t3068	0.00175	0.00048	0.03035	0.01255	0.01653	0.03855	0.02946	0.0273	0.05698	0.03447	0.07248	0	0	0	0	0	0
t3069	0	0	0.00031	0.00003	0.00021	0.00211	0.00065	0.0004	0.02591	0.00395	0.01671	0	0	0	0	0	0
t3070	0	0	0	0	0	0	0	0	0.02782	0.00005	0.00033	0	0	0	0	0	0
t3071	0	0	0	0	0	0	0	0	0.05021	0	0	0	0	0	0	0	0
t3072	0	0	0	0	0	0	0	0	0.04454	0	0	0	0	0	0	0	0
t3073	0	0	0	0	0	0	0	0	0.03907	0	0	0	0	0	0	0	0
t3074	0	0	0	0	0	0	0	0	0.03713	0.00002	0	0	0	0	0	0	0
t3075	0	0	0	0	0	0	0	0	0.03882	0.00386	0	0	0	0	0	0	0
t3076	0	0.00397	0	0	0	0	0	0	0.04026	0.01551	0	0	0	0	0	0.004	0
t3077	0.00101	0.03997	0	0.002	0.0044	0	0	0.00013	0.07082	0.05859	0.00015	0.004	0.03	0.034	0.016	0.042	0.029
t3078	0.01731	0.09097	0.01065	0.03614	0.037	0.00062	0.00854	0.02225	0.12794	0.13213	0.00613	0.068	0.115	0.115	0.114	0.107	0.13
t3079	0.05647	0.16763	0.05733	0.10915	0.09447	0.01824	0.07621	0.07403	0.19807	0.22135	0.04692	0.199	0.24	0.228	0.273	0.191	0.3
t3080	0.08674	0.28578	0.13039	0.19604	0.18925	0.10111	0.1907	0.12039	0.27572	0.31279	0.09125	0.339	0.365	0.358	0.435	0.285	0.454
t3081	0.13701	0.35278	0.23664	0.28487	0.28246	0.22947	0.30786	0.22883	0.34071	0.3967	0.1475	0.415	0.45	0.466	0.554	0.367	0.561
t3082	0.21768	0.43641	0.37194	0.38923	0.38673	0.35774	0.39033	0.32813	0.39176	0.45911	0.22033	0.456	0.507	0.531	0.629	0.39	0.621
t3083	0.32889	0.47812	0.48558	0.44976	0.43282	0.47181	0.47432	0.40216	0.42992	0.49296	0.33605	0.454	0.534	0.539	0.657	0.395	0.636
