	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
t2560	0.43495	0.34132	0.41696	0.44595	0.37664	0.69278	0.50788	0.50841	0.30927	0.37906	0.45434	0.101	0.175	0.071	0.221	0.094	0.256
t2561	0.27452	0.20517	0.31391	0.31934	0.27662	0.55367	0.37971	0.37955	0.23109	0.27049	0.3656	0.046	0.074	0.022	0.099	0.035	0.111
t2562	0.13148	0.08031	0.20198	0.1828	0.17057	0.38123	0.23679	0.22844	0.15427	0.15738	0.26469	0.009	0.006	0	0.011	0.002	0.012
t2563	0.02594	0.00596	0.08805	0.05875	0.06565	0.1983	0.10301	0.0951	0.07779	0.05629	0.15279	0	0	0	0	0	0
t2564	0.00012	0	0.00947	0.00188	0.0044	0.04221	0.01303	0.01029	0.02155	0.00311	0.05256	0	0	0	0	0	0
t2565	0	0	0	0	0	0.00026	0.00009	0	0.02645	0	0.00205	0	0	0	0	0	0
t2566	0	0	0	0	0	0	0	0	0.00878	0	0	0	0	0	0	0	0
t2567	0	0	0	0	0	0	0	0	0.00429	0	0	0	0	0	0	0	0
t2568	0	0	0	0	0	0	0	0	0.00342	0	0	0	0	0	0	0	0
t2569	0	0	0	0	0	0	0	0	0.0045	0	0	0	0	0	0	0	0
t2570	0	0	0	0	0	0	0	0	0.00755	0	0	0	0	0	0	0	0
t2571	0	0	0	0	0	0	0	0	0.01169	0	0	0	0	0	0	0	0
t2572	0	0	0	0	0	0	0	0	0.02451	0.00025	0	0	0	0	0	0	0
t2573	0	0.01826	0	0	0	0	0	0	0.02904	0.01328	0	0	0.01	0.009	0.002	0.015	0.003
t2574	0.02648	0.10731	0.0014	0.01427	0.01707	0	0.00088	0.00335	0.06865	0.08007	0.00026	0.014	0.092	0.057	0.05	0.068	0.055
t2575	0.15542	0.23612	0.05982	0.11181	0.10365	0.00761	0.04639	0.07769	0.14273	0.19164	0.0251	0.073	0.228	0.126	0.141	0.142	0.119
t2576	0.31807	0.37182	0.15261	0.25254	0.21053	0.11288	0.16469	0.21429	0.2321	0.31287	0.10823	0.161	0.38	0.202	0.236	0.216	0.172
t2577	0.47702	0.49323	0.27478	0.39666	0.34566	0.29071	0.31919	0.36372	0.31832	0.4252	0.20726	0.24	0.436	0.269	0.315	0.262	0.196
t2578	0.60889	0.58455	0.40247	0.52367	0.47745	0.47871	0.47396	0.49341	0.39767	0.51663	0.32281	0.305	0.447	0.287	0.37	0.281	0.21
t2579	0.69586	0.63824	0.4531	0.62592	0.55699	0.62843	0.5893	0.60021	0.44588	0.57976	0.40071	0.332	0.45	0.293	0.4	0.28	0.201
t2580	0.73691	0.65847	0.48349	0.66959	0.54522	0.74691	0.66414	0.68311	0.47762	0.60943	0.49014	0.326	0.429	0.269	0.408	0.263	0.202
t2581	0.71715	0.63209	0.48382	0.67277	0.50629	0.80879	0.6988	0.71058	0.47087	0.60274	0.52486	0.301	0.391	0.228	0.392	0.231	0.173
t2582	0.64596	0.56632	0.43902	0.63701	0.45106	0.80981	0.67535	0.69294	0.44675	0.55944	0.5295	0.254	0.323	0.186	0.347	0.186	0.154
t2583	0.56241	0.46684	0.41469	0.54637	0.39128	0.74749	0.59563	0.62711	0.39189	0.48226	0.50267	0.195	0.226	0.14	0.276	0.132	0.136
t2584	0.43074	0.34247	0.30208	0.45283	0.32865	0.6527	0.5229	0.52919	0.31913	0.38015	0.45651	0.129	0.127	0.086	0.184	0.075	0.101
t2585	0.2594	0.20725	0.2226	0.31964	0.25078	0.51345	0.38973	0.39677	0.23402	0.26308	0.3582	0.065	0.051	0.03	0.082	0.027	0.045
t2586	0.13826	0.08315	0.14404	0.18231	0.15592	0.35032	0.25512	0.25005	0.15252	0.15108	0.25887	0.017	0.005	0	0.009	0.002	0.003
t2587	0.02882	0.00694	0.07397	0.06153	0.06407	0.17994	0.11669	0.10694	0.0758	0.05402	0.15394	0	0	0	0	0	0
t2588	0.00017	0	0.00943	0.00223	0.00496	0.03868	0.01567	0.01149	0.02239	0.00344	0.0547	0	0	0	0	0	0
t2589	0	0	0	0	0	0.00028	0.00015	0	0.02213	0	0.00277	0	0	0	0	0	0
t2590	0	0	0	0	0	0	0	0	0.01088	0	0	0	0	0	0	0	0
t2591	0	0	0	0	0	0	0	0	0.00516	0	0	0	0	0	0	0	0
t2592	0	0	0	0	0	0	0	0	0.00443	0	0	0	0	0	0	0	0
t2593	0	0	0	0	0	0	0	0	0.00534	0	0	0	0	0	0	0	0
t2594	0	0	0	0	0	0	0	0	0.00855	0	0	0	0	0	0	0	0
t2595	0	0	0	0	0	0	0	0	0.01347	0	0	0	0	0	0	0	0
t2596	0	0	0	0	0	0	0	0	0.02479	0.00038	0	0	0	0	0	0	0
t2597	0	0.0226	0	0	0	0	0	0	0.02913	0.01103	0	0	0.005	0.015	0.002	0.017	0
t2598	0.02521	0.1256	0.00195	0.01617	0.02254	0	0.00111	0.004	0.06949	0.06186	0.00021	0.049	0.045	0.076	0.054	0.071	0.022
t2599	0.14109	0.26343	0.06587	0.1136	0.12194	0.00738	0.05392	0.07142	0.14607	0.14723	0.02498	0.183	0.113	0.164	0.152	0.155	0.076
t2600	0.27379	0.40293	0.19612	0.24716	0.25406	0.10182	0.19985	0.17536	0.24179	0.24518	0.09383	0.367	0.205	0.262	0.262	0.26	0.191
t2601	0.42227	0.51721	0.34625	0.38196	0.3915	0.25985	0.36757	0.29556	0.33202	0.34345	0.20146	0.527	0.302	0.353	0.35	0.344	0.345
t2602	0.54914	0.60799	0.49397	0.5025	0.5142	0.42395	0.53038	0.41228	0.4185	0.42543	0.30933	0.621	0.351	0.421	0.408	0.395	0.43
t2603	0.63169	0.65889	0.64223	0.58399	0.6019	0.56548	0.65932	0.47118	0.4692	0.48644	0.40863	0.678	0.346	0.411	0.439	0.424	0.445
t2604	0.65612	0.67066	0.71658	0.63151	0.6594	0.6741	0.73786	0.49242	0.50293	0.51429	0.48492	0.68	0.288	0.364	0.438	0.406	0.428
t2605	0.65112	0.64002	0.7457	0.63683	0.67136	0.74736	0.7695	0.45364	0.49555	0.50327	0.53146	0.657	0.225	0.316	0.399	0.363	0.374
t2606	0.59243	0.56813	0.72626	0.59456	0.63175	0.75907	0.75684	0.415	0.46627	0.46227	0.54649	0.6	0.158	0.255	0.346	0.289	0.322
t2607	0.4956	0.46348	0.66013	0.51972	0.56007	0.71733	0.68471	0.37188	0.41405	0.39566	0.53469	0.463	0.109	0.189	0.268	0.203	0.28
t2608	0.34764	0.33878	0.55685	0.401	0.45892	0.6315	0.57315	0.35718	0.34168	0.31322	0.47793	0.29	0.061	0.121	0.18	0.11	0.181
t2609	0.2232	0.20292	0.42145	0.2862	0.32129	0.4914	0.43085	0.25592	0.26311	0.22217	0.3884	0.144	0.024	0.049	0.09	0.04	0.068
t2610	0.11041	0.08147	0.26802	0.15935	0.18386	0.34447	0.27741	0.15866	0.17349	0.13074	0.28295	0.036	0.001	0.002	0.013	0.002	0.006
t2611	0.02601	0.00761	0.11719	0.05462	0.06732	0.18596	0.12409	0.05853	0.08985	0.04897	0.16677	0	0	0	0	0	0
t2612	0.00022	0	0.0135	0.00213	0.0048	0.04164	0.01776	0.00702	0.02786	0.00357	0.05803	0	0	0	0	0	0
t2613	0	0	0	0	0	0.00037	0.0002	0	0.01778	0	0.00353	0	0	0	0	0	0
t2614	0	0	0	0	0	0	0	0	0.01477	0	0	0	0	0	0	0	0
t2615	0	0	0	0	0	0	0	0	0.00689	0	0	0	0	0	0	0	0
t2616	0	0	0	0	0	0	0	0	0.00646	0	0	0	0	0	0	0	0
t2617	0	0	0	0	0	0	0	0	0.007	0	0	0	0	0	0	0	0
t2618	0	0	0	0	0	0	0	0	0.01141	0	0	0	0	0	0	0	0
t2619	0	0	0	0	0	0	0	0	0.017	0	0	0	0	0	0	0	0
t2620	0	0	0	0	0	0	0	0	0.03059	0.00041	0	0	0	0	0	0	0
t2621	0.00002	0.02028	0	0.00002	0	0	0	0	0.0352	0.01319	0	0	0.007	0.018	0.001	0.032	0.004
t2622	0.02464	0.10472	0.00254	0.01508	0.02197	0	0.00134	0.00455	0.08033	0.0778	0.00024	0.055	0.053	0.089	0.048	0.13	0.056
t2623	0.1296	0.21398	0.07429	0.10072	0.10936	0.00683	0.05616	0.07648	0.16693	0.18338	0.03203	0.186	0.162	0.2	0.143	0.258	0.148
t2624	0.23543	0.32732	0.18884	0.23416	0.23729	0.10171	0.19598	0.18074	0.26426	0.28469	0.13296	0.357	0.358	0.32	0.261	0.37	0.222
t2625	0.32616	0.45061	0.29764	0.37137	0.35975	0.25321	0.35993	0.34158	0.35929	0.39275	0.26065	0.498	0.551	0.381	0.365	0.453	0.251
t2626	0.36197	0.54368	0.43654	0.49611	0.47452	0.41766	0.51576	0.49506	0.43848	0.48292	0.40465	0.579	0.648	0.384	0.427	0.476	0.255
t2627	0.42162	0.59348	0.56317	0.59528	0.55848	0.55764	0.64329	0.58992	0.49789	0.54132	0.54015	0.587	0.669	0.359	0.452	0.469	0.278
t2628	0.42821	0.59012	0.67562	0.62197	0.61832	0.64316	0.73016	0.67933	0.52669	0.57799	0.63957	0.539	0.643	0.298	0.443	0.429	0.323
t2629	0.46379	0.53768	0.71149	0.62887	0.64687	0.69833	0.75592	0.7026	0.5303	0.58285	0.68584	0.464	0.577	0.231	0.394	0.376	0.352
t2630	0.46074	0.45548	0.68523	0.60689	0.61452	0.69012	0.71954	0.68151	0.50321	0.55062	0.69532	0.381	0.478	0.18	0.322	0.301	0.333
t2631	0.35403	0.3654	0.62312	0.54646	0.53011	0.64481	0.64567	0.60931	0.44849	0.48553	0.65958	0.297	0.366	0.135	0.235	0.211	0.237
t2632	0.29788	0.25925	0.50553	0.45008	0.42371	0.57285	0.53969	0.52346	0.37052	0.39121	0.58668	0.214	0.227	0.083	0.142	0.121	0.12
t2633	0.18977	0.14854	0.39728	0.33181	0.30067	0.44583	0.41087	0.39771	0.28885	0.27991	0.4804	0.121	0.095	0.03	0.065	0.046	0.047
t2634	0.08636	0.06185	0.25607	0.19225	0.19472	0.31623	0.26456	0.26009	0.19586	0.16087	0.34927	0.035	0.011	0	0.009	0.003	0.005
t2635	0.02178	0.00658	0.12071	0.06763	0.07828	0.15842	0.12116	0.11626	0.10315	0.05998	0.20447	0	0	0	0	0	0
t2636	0.0002	0	0.0149	0.0031	0.00674	0.03943	0.01838	0.01506	0.03279	0.00484	0.07313	0	0	0	0	0	0
t2637	0	0	0	0	0	0.0004	0.0002	0	0.01999	0	0.00442	0	0	0	0	0	0
t2638	0	0	0	0	0	0	0	0	0.02007	0	0	0	0	0	0	0	0
t2639	0	0	0	0	0	0	0	0	0.00964	0	0	0	0	0	0	0	0
t2640	0	0	0	0	0	0	0	0	0.00882	0	0	0	0	0	0	0	0
t2641	0	0	0	0	0	0	0	0	0.00908	0	0	0	0	0	0	0	0
t2642	0	0	0	0	0	0	0	0	0.01407	0	0	0	0	0	0	0	0
t2643	0	0	0	0	0	0	0	0	0.02011	0	0	0	0	0	0	0	0
t2644	0	0.00001	0	0	0	0	0	0	0.03309	0.0004	0	0	0	0	0	0	0
t2645	0.00003	0.02073	0	0.00003	0.00001	0	0	0	0.0387	0.01086	0	0	0.007	0.018	0.002	0.029	0.002
t2646	0.02234	0.09896	0.00348	0.02114	0.02788	0	0.00168	0.00652	0.08548	0.06473	0.00035	0.062	0.052	0.098	0.055	0.129	0.037
t2647	0.11002	0.20408	0.08596	0.13408	0.13219	0.00739	0.06073	0.09556	0.16576	0.14831	0.04058	0.2	0.132	0.23	0.169	0.256	0.073
t2648	0.22149	0.32435	0.23816	0.286	0.26233	0.10671	0.20755	0.24307	0.26362	0.25373	0.16045	0.35	0.251	0.339	0.302	0.377	0.11
t2649	0.32765	0.42559	0.39912	0.43595	0.39646	0.27148	0.37721	0.39746	0.34897	0.34454	0.30352	0.467	0.334	0.369	0.404	0.47	0.141
t2650	0.42297	0.51213	0.54138	0.56623	0.51653	0.44388	0.52832	0.53585	0.42419	0.41505	0.44469	0.528	0.363	0.36	0.463	0.517	0.158
t2651	0.49097	0.55413	0.64848	0.66585	0.6029	0.58499	0.65554	0.64475	0.47237	0.4533	0.56191	0.566	0.32	0.315	0.498	0.508	0.176
t2652	0.54862	0.51424	0.71815	0.72803	0.65875	0.70583	0.72988	0.71416	0.513	0.46854	0.65017	0.523	0.282	0.283	0.506	0.453	0.23
t2653	0.58671	0.48108	0.74808	0.73766	0.65271	0.78151	0.76362	0.7392	0.51764	0.46541	0.69917	0.442	0.264	0.243	0.48	0.377	0.312
t2654	0.58483	0.41799	0.73701	0.70316	0.59628	0.79213	0.72996	0.71827	0.48497	0.43707	0.70536	0.359	0.226	0.177	0.423	0.294	0.339
t2655	0.50712	0.34379	0.67475	0.62365	0.47799	0.71104	0.65683	0.6538	0.43353	0.3745	0.67195	0.267	0.173	0.12	0.336	0.206	0.301
t2656	0.40366	0.26792	0.56774	0.50927	0.40828	0.59715	0.55635	0.55066	0.36443	0.30267	0.59633	0.185	0.103	0.071	0.235	0.117	0.201
t2657	0.28337	0.18261	0.42897	0.3698	0.31274	0.47213	0.42014	0.41837	0.27899	0.21386	0.48677	0.103	0.043	0.026	0.116	0.045	0.086
t2658	0.14358	0.07841	0.27814	0.21614	0.19544	0.31619	0.27314	0.26938	0.18245	0.12769	0.35452	0.03	0.005	0.001	0.02	0.003	0.01
t2659	0.03267	0.00915	0.12507	0.07663	0.08173	0.1654	0.1266	0.12239	0.09721	0.05254	0.21118	0	0	0	0	0	0
t2660	0.00016	0	0.0162	0.00375	0.00839	0.03829	0.01971	0.01671	0.03355	0.00541	0.07896	0	0	0	0	0	0
t2661	0	0	0	0	0	0.00041	0.00025	0	0.01608	0	0.00527	0	0	0	0	0	0
t2662	0	0	0	0	0	0	0	0	0.02227	0	0	0	0	0	0	0	0
t2663	0	0	0	0	0	0	0	0	0.01061	0	0	0	0	0	0	0	0
t2664	0	0	0	0	0	0	0	0	0.00982	0	0	0	0	0	0	0	0
t2665	0	0	0	0	0	0	0	0	0.01153	0	0	0	0	0	0	0	0
t2666	0	0	0	0	0	0	0	0	0.01632	0	0	0	0	0	0	0	0
t2667	0	0	0	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0
t2668	0	0.00003	0	0	0	0	0	0	0.03443	0.00104	0	0	0	0	0	0	0
t2669	0.00009	0.0294	0	0.00005	0.00001	0	0	0	0.04114	0.01703	0	0	0.006	0.022	0.003	0.021	0.007
t2670	0.03628	0.13289	0.0042	0.02306	0.03103	0	0.00201	0.00764	0.09061	0.07518	0.0005	0.041	0.044	0.104	0.076	0.084	0.074
t2671	0.17344	0.26497	0.08765	0.13825	0.13672	0.0116	0.06412	0.09894	0.1757	0.16167	0.04278	0.138	0.101	0.234	0.197	0.171	0.193
t2672	0.33316	0.3985	0.23513	0.29037	0.2704	0.1244	0.21025	0.24614	0.27284	0.26855	0.16087	0.246	0.179	0.373	0.314	0.253	0.399
t2673	0.50575	0.51092	0.39271	0.44506	0.40545	0.30121	0.37305	0.39986	0.3608	0.36369	0.29956	0.328	0.248	0.459	0.386	0.315	0.545
t2674	0.64783	0.60174	0.53255	0.57703	0.52794	0.47793	0.52912	0.53738	0.45208	0.4401	0.43604	0.341	0.301	0.474	0.411	0.348	0.63
t2675	0.74239	0.65664	0.64807	0.67255	0.61214	0.61495	0.64801	0.6452	0.51087	0.49497	0.55242	0.339	0.37	0.493	0.455	0.373	0.598
t2676	0.79728	0.64774	0.71801	0.73239	0.66506	0.72621	0.72537	0.71361	0.54177	0.53793	0.63944	0.349	0.394	0.477	0.476	0.372	0.531
t2677	0.79204	0.57978	0.74707	0.74318	0.68101	0.77532	0.75844	0.73819	0.54223	0.53481	0.69472	0.36	0.357	0.392	0.447	0.353	0.504
t2678	0.73136	0.50882	0.72867	0.70509	0.64816	0.76691	0.72786	0.71737	0.51582	0.49241	0.70225	0.343	0.312	0.32	0.378	0.292	0.461
t2679	0.64641	0.4171	0.66458	0.62974	0.58946	0.70067	0.65812	0.65276	0.4564	0.43142	0.67086	0.284	0.24	0.258	0.275	0.209	0.402
t2680	0.51428	0.30772	0.561	0.51257	0.48737	0.57848	0.55018	0.55035	0.38474	0.34722	0.59804	0.193	0.136	0.167	0.157	0.123	0.268
t2681	0.34946	0.19754	0.42697	0.37289	0.36012	0.44274	0.42005	0.41882	0.28946	0.25384	0.48954	0.1	0.06	0.064	0.059	0.046	0.071
t2682	0.18227	0.09052	0.27547	0.22007	0.22224	0.29367	0.27074	0.27052	0.19322	0.15412	0.35776	0.027	0.01	0.002	0.008	0.004	0.006
t2683	0.04239	0.01102	0.12549	0.07991	0.09134	0.15241	0.1231	0.12423	0.10488	0.06382	0.21398	0	0	0	0	0	0
t2684	0.00021	0	0.01763	0.00433	0.0094	0.03885	0.02012	0.01801	0.03806	0.00731	0.0814	0	0	0	0	0	0
t2685	0	0	0	0	0	0.00051	0.00025	0	0.01363	0	0.00606	0	0	0	0	0	0
t2686	0	0	0	0	0	0	0	0	0.02489	0	0	0	0	0	0	0	0
t2687	0	0	0	0	0	0	0	0	0.01259	0	0	0	0	0	0	0	0
t2688	0	0	0	0	0	0	0	0	0.01188	0	0	0	0	0	0	0	0
t2689	0	0	0	0	0	0	0	0	0.01295	0	0	0	0	0	0	0	0
t2690	0	0	0	0	0	0	0	0	0.01928	0	0	0	0	0	0	0	0
t2691	0	0	0	0	0	0	0	0	0.02461	0	0	0	0	0	0	0	0
t2692	0	0.00008	0	0	0	0	0	0	0.03775	0.00116	0	0	0	0	0	0	0
t2693	0.00008	0.03261	0	0.00011	0.00003	0	0	0	0.0475	0.02114	0	0	0.017	0.016	0.002	0.029	0.003
t2694	0.04064	0.13959	0.00477	0.02569	0.02287	0	0.00228	0.00879	0.09632	0.09524	0.00071	0.035	0.083	0.063	0.063	0.113	0.037
t2695	0.18268	0.27676	0.08258	0.14459	0.10154	0.01056	0.06378	0.10179	0.16306	0.20328	0.04497	0.104	0.166	0.112	0.189	0.237	0.096
t2696	0.35681	0.41348	0.19375	0.30104	0.20404	0.10739	0.20617	0.24853	0.23728	0.31722	0.16408	0.178	0.258	0.139	0.33	0.356	0.143
t2697	0.51941	0.52518	0.33808	0.45562	0.31152	0.25966	0.3704	0.40134	0.30842	0.42573	0.30185	0.239	0.357	0.165	0.441	0.434	0.162
t2698	0.65722	0.61348	0.46536	0.588	0.42493	0.42085	0.52337	0.53775	0.36275	0.51409	0.43666	0.28	0.395	0.179	0.517	0.472	0.169
t2699	0.74895	0.66481	0.54601	0.68606	0.52433	0.53445	0.64184	0.64438	0.40928	0.57759	0.5512	0.302	0.349	0.182	0.557	0.473	0.184
t2700	0.79586	0.67794	0.63836	0.74241	0.56149	0.65448	0.71956	0.71228	0.42782	0.60812	0.63821	0.305	0.258	0.177	0.568	0.436	0.213
t2701	0.79296	0.64676	0.62382	0.75249	0.573	0.71965	0.7364	0.73638	0.42429	0.60224	0.68482	0.287	0.183	0.174	0.537	0.371	0.264
t2702	0.74733	0.57696	0.62297	0.71588	0.56224	0.74317	0.69974	0.71504	0.39777	0.56748	0.69664	0.269	0.132	0.166	0.472	0.28	0.312
t2703	0.65101	0.47693	0.57176	0.63641	0.48431	0.67418	0.63796	0.65058	0.348	0.49955	0.66185	0.234	0.087	0.152	0.375	0.177	0.294
t2704	0.51543	0.35068	0.44325	0.52046	0.40799	0.56019	0.54927	0.54872	0.28155	0.40719	0.58658	0.167	0.051	0.115	0.256	0.096	0.207
t2705	0.35396	0.22352	0.33496	0.37845	0.29428	0.43109	0.42122	0.41815	0.21296	0.29585	0.48065	0.093	0.02	0.052	0.12	0.037	0.087
t2706	0.1855	0.0988	0.21633	0.22476	0.1875	0.28164	0.26984	0.27131	0.14664	0.17945	0.34796	0.027	0.001	0.003	0.02	0.002	0.008
t2707	0.04445	0.01283	0.09308	0.08307	0.08191	0.13955	0.12557	0.12628	0.08016	0.07491	0.20625	0	0	0	0	0	0
t2708	0.00029	0	0.01012	0.00504	0.01017	0.03664	0.0196	0.01954	0.03023	0.00978	0.07652	0	0	0	0	0	0
t2709	0	0	0	0	0	0.00052	0.00024	0	0.01092	0	0.00639	0	0	0	0	0	0
t2710	0	0	0	0	0	0	0	0	0.02316	0	0	0	0	0	0	0	0
t2711	0	0	0	0	0	0	0	0	0.01267	0	0	0	0	0	0	0	0
t2712	0	0	0	0	0	0	0	0	0.01083	0	0	0	0	0	0	0	0
t2713	0	0	0	0	0	0	0	0	0.01259	0	0	0	0	0	0	0	0
t2714	0	0	0	0	0	0	0	0	0.01828	0	0	0	0	0	0	0	0
t2715	0	0	0	0	0	0	0	0	0.02045	0	0	0	0	0	0	0	0
t2716	0	0.00016	0	0	0	0	0	0	0.03321	0.00171	0	0	0	0	0	0	0
t2717	0.00013	0.03542	0	0.00019	0.00008	0	0	0	0.04254	0.0245	0	0	0.002	0.027	0.005	0.018	0.007
t2718	0.04329	0.14423	0.00475	0.02787	0.03487	0.00002	0.00243	0.01016	0.08728	0.10064	0.00093	0.04	0.019	0.13	0.082	0.065	0.063
t2719	0.18696	0.28027	0.06871	0.14738	0.13202	0.00943	0.06265	0.10514	0.15223	0.20871	0.04578	0.131	0.054	0.295	0.209	0.132	0.183
t2720	0.35424	0.41562	0.17939	0.30199	0.26548	0.10072	0.20098	0.25055	0.23593	0.32469	0.15641	0.255	0.1	0.447	0.35	0.223	0.346
t2721	0.51456	0.52584	0.31516	0.45374	0.38528	0.248	0.35584	0.40077	0.30618	0.43321	0.29413	0.367	0.14	0.554	0.46	0.283	0.43
t2722	0.64581	0.61339	0.44533	0.58417	0.48711	0.40257	0.50231	0.5348	0.37105	0.52169	0.42702	0.437	0.173	0.601	0.524	0.296	0.483
t2723	0.74585	0.66385	0.56457	0.68129	0.56671	0.52236	0.62166	0.6391	0.4247	0.57819	0.54155	0.483	0.212	0.624	0.527	0.291	0.544
t2724	0.79145	0.67582	0.63656	0.73734	0.60362	0.64239	0.68573	0.70603	0.45588	0.60248	0.63014	0.497	0.227	0.606	0.491	0.269	0.574
t2725	0.7862	0.64538	0.61371	0.74753	0.60222	0.70976	0.71042	0.72944	0.45842	0.59196	0.67358	0.474	0.214	0.538	0.446	0.23	0.536
t2726	0.72166	0.57331	0.57932	0.71148	0.58775	0.73096	0.67703	0.70799	0.44046	0.54	0.68092	0.425	0.18	0.436	0.384	0.19	0.439
t2727	0.61837	0.45599	0.52847	0.63173	0.53161	0.68418	0.61436	0.64564	0.39917	0.46227	0.64362	0.338	0.123	0.299	0.299	0.141	0.326
t2728	0.48767	0.32017	0.45679	0.51501	0.44421	0.59071	0.51396	0.53989	0.32876	0.37045	0.56857	0.241	0.063	0.172	0.201	0.083	0.202
t2729	0.33983	0.18857	0.3085	0.37274	0.33102	0.46492	0.38926	0.41126	0.25126	0.26966	0.46594	0.127	0.023	0.062	0.102	0.03	0.086
t2730	0.18283	0.08489	0.21695	0.22149	0.20923	0.3178	0.24545	0.2606	0.16726	0.16695	0.33411	0.035	0.002	0.003	0.019	0.002	0.01
t2731	0.04544	0.01154	0.08671	0.08277	0.08953	0.16852	0.11122	0.11829	0.09417	0.07335	0.19988	0	0	0	0	0	0
t2732	0.00035	0	0.01373	0.00558	0.0105	0.0478	0.01909	0.0173	0.03527	0.01111	0.07898	0	0	0	0	0	0
t2733	0	0	0	0	0	0.00071	0.00016	0	0.01164	0.00001	0.00735	0	0	0	0	0	0
t2734	0	0	0	0	0	0	0	0	0.02694	0	0	0	0	0	0	0	0
t2735	0	0	0	0	0	0	0	0	0.01593	0	0	0	0	0	0	0	0
t2736	0	0	0	0	0	0	0	0	0.01277	0	0	0	0	0	0	0	0
t2737	0	0	0	0	0	0	0	0	0.01451	0	0	0	0	0	0	0	0
t2738	0	0	0	0	0	0	0	0	0.02238	0	0	0	0	0	0	0	0
t2739	0	0	0	0	0	0	0	0	0.02496	0	0	0	0	0	0	0	0
t2740	0	0.00023	0	0	0	0	0	0	0.03462	0.00221	0	0	0	0	0	0	0
t2741	0.00019	0.03138	0	0.00024	0.00016	0	0	0	0.04451	0.02649	0	0	0.006	0.022	0.005	0.024	0.012
t2742	0.04616	0.12218	0.00497	0.02353	0.03374	0.00003	0.00279	0.01078	0.0921	0.09547	0.00099	0.041	0.04	0.107	0.083	0.084	0.115
t2743	0.19063	0.24615	0.07017	0.12116	0.13006	0.01345	0.06623	0.10005	0.15871	0.19069	0.04869	0.13	0.088	0.235	0.228	0.165	0.28
t2744	0.3604	0.35409	0.20016	0.25541	0.24736	0.13351	0.19743	0.2273	0.22324	0.29774	0.16261	0.252	0.168	0.349	0.39	0.243	0.442
t2745	0.51957	0.45127	0.34963	0.39377	0.35919	0.31878	0.34437	0.38244	0.28936	0.40088	0.28749	0.39	0.202	0.444	0.506	0.283	0.553
t2746	0.6506	0.55037	0.49239	0.52858	0.44695	0.50344	0.48547	0.526	0.35212	0.48199	0.41677	0.497	0.232	0.492	0.575	0.291	0.621
t2747	0.7397	0.59433	0.60014	0.62978	0.53046	0.6423	0.59523	0.63646	0.39971	0.55108	0.51136	0.53	0.285	0.499	0.608	0.294	0.632
t2748	0.77814	0.61451	0.66757	0.68309	0.58167	0.75151	0.66629	0.70769	0.42413	0.58071	0.59661	0.545	0.292	0.473	0.601	0.282	0.605
t2749	0.7603	0.58638	0.69106	0.69121	0.62618	0.81286	0.68289	0.73852	0.42276	0.57162	0.64356	0.512	0.279	0.421	0.553	0.248	0.549
t2750	0.65884	0.5091	0.62504	0.64488	0.60654	0.80003	0.67077	0.72113	0.40033	0.52477	0.65422	0.445	0.228	0.348	0.471	0.195	0.459
t2751	0.50436	0.41303	0.54262	0.55822	0.54417	0.75966	0.58577	0.65906	0.35383	0.44766	0.62129	0.367	0.154	0.264	0.365	0.132	0.339
t2752	0.35467	0.31167	0.45513	0.44551	0.44842	0.64108	0.48116	0.55634	0.28932	0.36177	0.54714	0.266	0.082	0.16	0.241	0.076	0.215
t2753	0.2324	0.19147	0.312	0.32702	0.31448	0.49601	0.35737	0.42385	0.22569	0.25716	0.45105	0.155	0.033	0.063	0.118	0.035	0.095
t2754	0.12878	0.08668	0.19565	0.20323	0.20249	0.35506	0.2323	0.27275	0.15588	0.16322	0.32448	0.05	0.005	0.003	0.026	0.004	0.014
t2755	0.03535	0.0121	0.09193	0.07976	0.09509	0.18734	0.10888	0.1302	0.09036	0.07477	0.1961	0	0	0	0	0	0
t2756	0.0004	0	0.01689	0.00585	0.0132	0.04928	0.01895	0.02124	0.03731	0.01292	0.08166	0	0	0	0	0	0
t2757	0	0	0	0	0	0.00076	0.00022	0	0.01271	0.00002	0.00816	0	0	0	0	0	0
t2758	0	0	0	0	0	0	0	0	0.03066	0	0	0	0	0	0	0	0
t2759	0	0	0	0	0	0	0	0	0.01887	0	0	0	0	0	0	0	0
t2760	0	0	0	0	0	0	0	0	0.01595	0	0	0	0	0	0	0	0
t2761	0	0	0	0	0	0	0	0	0.01737	0	0	0	0	0	0	0	0
t2762	0	0	0	0	0	0	0	0	0.02631	0	0	0	0	0	0	0	0
t2763	0	0	0	0	0	0	0	0	0.02863	0	0	0	0	0	0	0	0
t2764	0	0.00039	0	0	0	0	0	0	0.03724	0.00314	0	0	0	0	0	0	0
t2765	0.00025	0.0371	0	0.00025	0.00033	0	0	0	0.04477	0.03036	0	0.001	0.004	0.028	0.005	0.019	0.014
t2766	0.04406	0.13675	0.00742	0.02439	0.04264	0.00006	0.00305	0.0083	0.08766	0.10187	0.00124	0.057	0.034	0.126	0.084	0.069	0.109
t2767	0.17703	0.26501	0.09344	0.12161	0.15437	0.01379	0.06604	0.06853	0.14208	0.19922	0.04296	0.163	0.084	0.265	0.225	0.149	0.223
