"wof_TDY_at"	"wof_TDY_balt"	"wof_TDY_be"	"wof_TDY_de"	"wof_TDY_dk"	"wof_TDY_es"	"wof_TDY_fr"	"wof_TDY_nl"	"wof_TDY_no"	"wof_TDY_se"	"wof_TDY_uk"
0.1347072	0.08798858	0.041786183	0.013471761	0.0058644908	0.0029649048	0	0.008700475	0.021247787	0.028645491	0.045083962
0.053690117	0.07710012	0.09986082	0.14114308	0.17833689	0.2012767	0.26570198	0.35917652	0.44087127	0.5182447	0.62009513
0.6605115	0.7079402	0.7887539	0.813437	0.7645543	0.69940406	0.6270451	0.54221326	0.46495423	0.4335259	0.4404883
0.4440509	0.3833778	0.31672445	0.27808577	0.25790718	0.2720465	0.32383993	0.39104813	0.41175726	0.49695495	0.5037805
0.59240586	0.6494147	0.70479006	0.75718033	0.6939712	0.5954938	0.46125883	0.2578588	0.09705427	0.0206332	0.0006183445
0.03680271	0.15484482	0.39255783	0.54972744	0.6477425	0.6890992	0.67764324	0.6505107	0.6056575	0.5968816	0.6866631
0.701922	0.6363722	0.46730754	0.5488482	0.75735444	0.857159	0.83668095	0.79338634	0.7631447	0.73495007	0.7083533
0.62721926	0.49532536	0.36643603	0.23233256	0.10349985	0.04878289	0.045875136	0.057904635	0.0713862	0.08911211	0.109596305
0.1756819	0.2613688	0.35637373	0.5009571	0.57528174	0.6850322	0.749277	0.8090911	0.8265718	0.8807921	0.9122574
0.92647934	0.93368983	0.93817604	0.9426754	0.9563472	0.9532189	0.95568466	0.9628668	0.9652468	0.9643699	0.95927703
0.96167535	0.958436	0.89110017	0.79368985	0.6891118	0.7542106	0.7071644	0.6258913	0.46020073	0.29277638	0.19486734
0.12949102	0.09413914	0.097263776	0.12856352	0.19749741	0.26243696	0.60536927	0.5992546	0.7712503	0.7845587	0.75372255
0.77614635	0.93272626	0.8438722	0.91107404	0.89996815	0.84253377	0.73442316	0.537905	0.5448034	0.4891587	0.60927594
0.7116337	0.7103683	0.87943923	0.8659575	0.9118799	0.9505528	0.9612848	0.952408	0.94855124	0.93953335	0.9294624
0.89669055	0.86420655	0.8775244	0.9021918	0.9025568	0.9088561	0.9061725	0.91330904	0.9086218	0.9114245	0.8826808
0.7984569	0.74499863	0.6577935	0.68106246	0.7211989	0.58206135	0.5514192	0.6966779	0.7839851	0.6926001	0.65228903
0.7392519	0.7695724	0.77875376	0.683201	0.5795395	0.62052196	0.7015262	0.70496804	0.5612471	0.47391707	0.47712332
0.28663447	0.3371484	0.36482564	0.312078	0.29579192	0.17307928	0.068126835	0.078288935	0.11971664	0.17916971	0.23390229
0.23748617	0.28971142	0.32853925	0.28753927	0.26175708	0.16019559	0.17372902	0.09219961	0.06265995	0.051354744	0.035610747
0.02843217	0.03123555	0.049135707	0.03165841	0.0063402546	0	0	0	0.008857245	0.022889413	0.052183513
0.097553864	0.14067411	0.1652139	0.29039598	0.3271417	0.30571806	0.20337598	0.18400693	0.17786197	0.1490491	0.14567061
0.15798424	0.14067069	0.14481351	0.14802735	0.11073823	0.08499791	0.12204364	0.2057174	0.42457116	0.6078305	0.7002276
0.7665924	0.7893529	0.8147348	0.7577061	0.6792665	0.6925434	0.8092783	0.79311794	0.85954386	0.87861997	0.78331333
0.7198374	0.70312	0.7586982	0.75974727	0.65137774	0.5564942	0.45116946	0.60880166	0.578651	0.49617556	0.51366353
0.6042921	0.7192748	0.75376487	0.6919191	0.7341208	0.7617764	0.79021513	0.7941381	0.7642372	0.6618269	0.49812153
0.42849612	0.39608008	0.327368	0.24284236	0.17106436	0.11812447	0.08148576	0.06390261	0.046349313	0.055330027	0.08094361
0.16318871	0.27472103	0.37811258	0.48624045	0.51209426	0.44052878	0.40016657	0.3982016	0.38128024	0.41086116	0.26600838
0.18712482	0.15747432	0.11694333	0.08747512	0.07733939	0.06452706	0.044693753	0.025969641	0.0116962595	0.004572873	0
0	0	0	0	0.0057472764	0.011552185	0.01093384	0.010142472	0.009362565	0.0071245274	0.0073989183
0.0074477457	0.0034518754	0.0029649048	0	0	0	0	0	0	0	0.0029649048
0.0029649048	0	0.006311961	0	0.0038453736	0.009880915	0.019024866	0.0351228	0.06849063	0.14139448	0.23744084
0.32543728	0.35280797	0.37150165	0.3734666	0.32853997	0.30632827	0.29851466	0.2374833	0.17523459	0.15490192	0.17233862
0.16892396	0.14410134	0.13825855	0.14818986	0.20776495	0.28568998	0.37835553	0.40526024	0.4464979	0.56095266	0.61854357
0.6712003	0.6948308	0.66474324	0.6036799	0.595305	0.45468435	0.307976	0.15936492	0.07473576	0.036894433	0.024919119
0.014048737	0.011894598	0.020869479	0.07246351	0.21750847	0.5175739	0.6519456	0.8031422	0.894843	0.95705044	0.97475284
0.9795068	0.9816713	0.98151946	0.9804718	0.9795042	0.9783816	0.96958524	0.96591604	0.9692665	0.97321856	0.9740513
0.9736509	0.97484803	0.97605366	0.97690326	0.9777834	0.97843313	0.9784331	0.977164	0.97704774	0.973746	0.97410685
0.9747734	0.97386456	0.9723686	0.9722435	0.96857077	0.9548539	0.9250663	0.84847325	0.7460435	0.56665224	0.35880134
0.22461799	0.17327464	0.11261837	0.06592044	0.048241563	0.031857565	0.024581159	0.021365415	0.03369821	0.03609675	0.022950603
0.012546491	0.0046724593	0.009005441	0.013760448	0.01038963	0.012307322	0.014112175	0.01806848	0.021365415	0.02699018	0.01967367
0.03129071	0.051068973	0.06480116	0.06336333	0.066865966	0.100385174	0.121779844	0.11723184	0.15100278	0.31130323	0.49562734
0.6400459	0.7061411	0.7642044	0.83232385	0.853456	0.8742723	0.9019489	0.9250663	0.93163604	0.9214063	0.89536315
0.8434477	0.7667315	0.6527889	0.5655794	0.501786	0.44537473	0.42327198	0.43108562	0.3933379	0.3757334	0.44258776
0.40110108	0.34195814	0.30632827	0.33883435	0.36050075	0.45111576	0.62599003	0.7122443	0.7331011	0.7679571	0.74471027
0.7111409	0.65421045	0.59010416	0.5336541	0.47338966	0.36826393	0.29983306	0.26652664	0.22580877	0.20130737	0.1465125
0.11285064	0.08773572	0.066754766	0.046173826	0.022162328	0.015902821	0.019326342	0.04157122	0.07070103	0.061269913	0.024349585
0.0071245274	0	0	0.005927263	0.0112762535	0.013922129	0.029824141	0.06427398	0.12733038	0.20678467	0.22462234
0.17875032	0.13327417	0.07172282	0.08408755	0.12584004	0.13489625	0.12173158	0.10368222	0.11754737	0.112333775	0.09157138
0.08351114	0.041769996	0.02119984	0.009896244	0	0	0	0.017269772	0.03649306	0.06033044	0.08986787
0.11451299	0.13157989	0.100401476	0.0574814	0.042388473	0.039480243	0.04437178	0.05182055	0.04658078	0.040696725	0.036607593
0.029824862	0.02917253	0.046032142	0.13964751	0.323114	0.41398698	0.43754652	0.4305377	0.50805897	0.56082565	0.56554276
0.52313334	0.48402297	0.44023573	0.4270632	0.40206522	0.34416646	0.31000403	0.29440978	0.3535622	0.28799486	0.10467518
0.1752262	0.21398161	0.26147857	0.39457288	0.49943468	0.5608737	0.566627	0.5715185	0.6078305	0.62435627	0.6286023
0.63289464	0.5757438	0.6129456	0.5847481	0.5444799	0.4997511	0.31765917	0.2272481	0.2126682	0.19294378	0.16440198
0.11812447	0.05719899	0.032777246	0.030947942	0.028139386	0.026704686	0.034700464	0.030104367	0.016688079	0	0
0	0.004792884	0.015991041	0.018811379	0.022408044	0.03236473	0.037223216	0.0401862	0.048580203	0.06481911	0.07508138
0.06899729	0.047897197	0.02559775	0.018874964	0.016714063	0.022164626	0.028748354	0.03242053	0.050523866	0.09206873	0.13989423
0.16412604	0.1620725	0.16417167	0.22491996	0.36168888	0.40043566	0.46073514	0.469698	0.44023573	0.41847122	0.39430726
0.32919776	0.23752353	0.16252229	0.09375329	0.03129071	0.08170548	0.07730971	0.043415833	0.021365415	0.0068809567	0
0	0	0	0.004572873	0.0066303764	0.012716765	0.066796035	0.050507367	0.08038418	0.33362404	0.720364
0.84859395	0.8804214	0.878955	0.8710526	0.8791137	0.85103685	0.8313582	0.78911805	0.91955626	0.9292541	0.9124204
0.87855816	0.88224196	0.9119927	0.9392357	0.93932176	0.95073366	0.94549525	0.93760693	0.8948652	0.8882586	0.8903425
0.85818464	0.84390134	0.82107884	0.82287663	0.8592352	0.89329493	0.85418373	0.8161475	0.7971103	0.774688	0.8340366
0.87602276	0.9240227	0.9614338	0.9589064	0.96097916	0.96505356	0.9527156	0.94037455	0.92500854	0.9135762	0.8755132
0.8307706	0.81850344	0.84926575	0.87200826	0.8525714	0.81060946	0.8009597	0.8532188	0.8580783	0.84227234	0.8118897
0.61125684	0.56774974	0.60309106	0.6453193	0.5928117	0.44455153	0.3103091	0.24828736	0.20797902	0.15198769	0.07542178
0.03493057	0.02324021	0.017667338	0.010599357	0.004278961	0.0040590125	0.0062584383	0.00969936	0.011861291	0.016099313	0.017095936
0.018125672	0.013467224	0.0033470562	0	0	0.0033470562	0.005705187	0.008078221	0.01123658	0.013933559	0.017899357
0.027973946	0.052289475	0.054686863	0.059935942	0.031550523	0.0098109385	0.0052461466	0.0066303764	0.011287187	0.017572543	0.02305716
0.029143808	0.025090585	0.01806848	0.011188157	0.007021371	0.004792884	0.00949392	0.016314305	0.030709842	0.05354665	0.07725166
0.10882162	0.1871284	0.28384033	0.32881647	0.2840519	0.17574413	0.12200854	0.086795025	0.0628921	0.08022195	0.113047384
0.13817368	0.1356494	0.114843726	0.097722635	0.122012176	0.16171066	0.16082844	0.20241353	0.21159156	0.20587415	0.18075985
0.15816087	0.18204814	0.20875488	0.21293938	0.25104266	0.33551884	0.42650568	0.48263198	0.4960571	0.4825025	0.5337304
0.61035144	0.64650005	0.5991983	0.5497896	0.51922524	0.47841287	0.40438566	0.31800348	0.23638971	0.263526	0.3676073
0.5137156	0.6594644	0.75199485	0.7753545	0.8260527	0.85396665	0.83246547	0.8033951	0.7642044	0.7037494	0.66940325
0.5900436	0.47084486	0.36429253	0.3351816	0.32100287	0.2735393	0.20735437	0.15987141	0.13918021	0.136785	0.105818994
0.16318871	0.24783415	0.32857007	0.4445748	0.5341545	0.5907655	0.6425092	0.6885511	0.73442316	0.76828444	0.7707278
0.73442316	0.633198	0.045430247	0.030060848	0.022187958	0.015446758	0.009614515	0.007866534	0.007163421	0.009033211	0.010871001
0.009767696	0.0039657983	0.004572873	0.01401311	0.035627753	0.09639589	0.19582577	0.27167267	0.30571806	0.3833778	0.4437879
0.5546632	0.6065038	0.40278107	0.2521995	0.18175325	0.1871284	0.23983577	0.35489622	0.5232139	0.605744	0.60536927
0.62052196	0.58560693	0.6037979	0.57949233	0.5964664	0.51160556	0.41706482	0.32822394	0.2436708	0.16924734	0.11287709
0.095835395	0.055341136	0.028651262	0.0336801	0.112872615	0.118856944	0.13000438	0.16171066	0.16073279	0.12382821	0.10316861
0.07914194	0.06253929	0.06284469	0.06587758	0.049699392	0.052340847	0.05463549	0.06558757	0.06565516	0.05448138	0.040887844
0.03219455	0.019880772	0.016089685	0.026272904	0.04755397	0.08594313	0.22742149	0.2711479	0.31509477	0.35672724	0.4160629
0.43860617	0.449352	0.49358606	0.54313624	0.56682765	0.5924653	0.61368984	0.6965569	0.79357535	0.84135485	0.8841887
0.904556	0.89600176	0.88777244	0.89549446	0.9054899	0.9078824	0.8950425	0.8754958	0.84926575	0.8000441	0.7394958
0.7254712	0.5876224	0.46153736	0.43951988	0.36945772	0.27689573	0.2316486	0.22373861	0.19290847	0.096405454	0.06008474
0.027980573	0.0128757665	0.0074477457	0.0052461466	0.00808213	0.01209842	0.022567403	0.047125775	0.09704141	0.20415449	0.5176721
0.4515836	0.4310382	0.47163165	0.5795381	0.70176834	0.77028584	0.80270714	0.8307706	0.90452516	0.9127393	0.89527744
0.92107284	0.91479224	0.92824763	0.9271202	0.9410644	0.9553425	0.929399	0.9480109	0.9586099	0.9615309	0.9480171
0.9185747	0.82999086	0.773754	0.7729058	0.78775316	0.8071388	0.807661	0.80992985	0.83345294	0.84739435	0.91492116
0.92484194	0.9158275	0.9022388	0.9197155	0.9095459	0.89362943	0.8736912	0.86444294	0.85461766	0.8227336	0.74606544
0.6983581	0.65004045	0.5862075	0.34904867	0.25206465	0.20923546	0.14162837	0.10393827	0.087009706	0.09012954	0.07431632
0.052359965	0.040812626	0.033319727	0.027662221	0.10409102	0.08853997	0.08183635	0.14731763	0.30413106	0.4211505	0.6052592
0.73607194	0.64542735	0.55376965	0.5663082	0.62120986	0.64569795	0.65739894	0.63732153	0.64305514	0.5709293	0.4663153
0.3499473	0.20049311	0.15056509	0.15727453	0.16740987	0.20361842	0.26544124	0.40325433	0.49108967	0.41648126	0.22339535
0.21736848	0.4236638	0.64237195	0.6681073	0.6797295	0.6986546	0.73777467	0.78270465	0.78445685	0.61087376	0.48177475
0.4198613	0.32322347	0.17509077	0.118695885	0.14687744	0.13344455	0.123219185	0.2219644	0.557362	0.63158035	0.65124106
0.67405754	0.6179025	0.45965037	0.4097742	0.42266446	0.43961632	0.40160736	0.3236441	0.28383905	0.3324353	0.16832894
0.09517839	0.10687739	0.12629642	0.15898451	0.20976344	0.264001	0.3100866	0.31537595	0.3009542	0.2752607	0.18922283
0.15485899	0.29989314	0.44160956	0.584735	0.6966654	0.75588536	0.76903576	0.7762027	0.78420687	0.63635457	0.56720895
0.5724412	0.6482808	0.6536778	0.721816	0.8023209	0.88030094	0.9246952	0.93395555	0.92643666	0.90182376	0.8556138
0.8132082	0.75920534	0.54425246	0.42919457	0.41128728	0.41316327	0.41455346	0.3727587	0.22745366	0.08039251	0.018761849
0.013966727	0.026399031	0.04078892	0.03932456	0.03312076	0.041432533	0.08825211	0.15260251	0.20070678	0.1797519	0.12506272
0.10444893	0.094074756	0.09015023	0.1599405	0.17033233	0.17318171	0.16199851	0.1603438	0.16593815	0.15944774	0.13609983
0.082394265	0.06965446	0.09391412	0.12687984	0.19048908	0.20259963	0.21304703	0.22043689	0.19608061	0.16801801	0.16409932
0.16216625	0.12958199	0.10842184	0.07738733	0.071262404	0.118556805	0.20312518	0.25445867	0.24572907	0.26016858	0.23577861
0.18175325	0.14322448	0.14650172	0.23065092	0.2961638	0.2927867	0.43760386	0.45596942	0.43630663	0.46118665	0.53124875
0.5938338	0.63759816	0.6464399	0.6525293	0.6536956	0.64611924	0.6094695	0.506666	0.4979685	0.5220213	0.44115448
0.2502923	0.12530355	0.109207325	0.20559625	0.48304695	0.65592706	0.58095145	0.3930119	0.45596942	0.4154834	0.34174973
0.3181227	0.32072636	0.32072636	0.3103091	0.29312345	0.27837032	0.27049685	0.20920157	0.14638904	0.08419099	0.08128567
0.06906167	0.054355033	0.05518702	0.06265964	0.058355015	0.047796786	0.029621743	0.011341337	0.008301338	0.0065456075	0.008909216
0.0095771495	0.013052114	0.021031132	0.03182113	0.041456062	0.056302767	0.07342143	0.080900334	0.0880418	0.097722635	0.11196915
0.119311646	0.1316446	0.13758549	0.14513204	0.12508681	0.10220565	0.0896555	0.07044462	0.055693958	0.027277624	0.010507246
0	0.007347645	0.008857245	0.01639917	0.022365544	0.026322482	0.037029475	0.06804242	0.09571588	0.110161066	0.11949646
0.112255804	0.102536365	0.13989891	0.13665883	0.16129361	0.17856012	0.18405999	0.21838726	0.28628656	0.34272802	0.4101277
0.5608737	0.6634111	0.8135816	0.86062616	0.8577607	0.8596772	0.8304856	0.74306667	0.57709223	0.44081557	0.37113205
0.39965728	0.37079996	0.30443305	0.21581976	0.13665883	0.08663829	0.05226786	0.029953701	0.0132047385	0.0044340137	0
0.0029649048	0.015124025	0.065097824	0.18237011	0.35724312	0.7859261	0.8922037	0.9222882	0.94310564	0.9592314	0.9657354
0.9604616	0.93180144	0.890927	0.8691972	0.7797628	0.644473	0.4550748	0.33881688	0.27623522	0.1455383	0.07443066
0.05503291	0.024386646	0.008712974	0.00808213	0.025495306	0.06997465	0.12152195	0.25564775	0.338443	0.42199183	0.48949957
0.53049195	0.5515682	0.56665224	0.55927956	0.5328271	0.47845322	0.46842077	0.49405545	0.6885967	0.7188186	0.7534797
0.78995216	0.8041804	0.767875	0.6803282	0.56467235	0.40028256	0.3210457	0.282031	0.36371303	0.42278004	0.5738691
0.601042	0.601042	0.6488042	0.66566336	0.6715332	0.6309331	0.61087376	0.52572834	0.44376248	0.4187175	0.4654476
0.38952205	0.29882723	0.28278682	0.25153166	0.18360066	0.1490257	0.083532035	0.04469676	0.028826043	0.022754496	0.020085704
0.0113253165	0.016295305	0.026594544	0.04175519	0.055258762	0.068359345	0.07971813	0.10124138	0.10812917	0.09876677	0.09655724
0.10704803	0.07859315	0.10132658	0.15305933	0.18503404	0.20467018	0.20467018	0.19734512	0.2116557	0.19537878	0.15609407
0.11947391	0.09148061	0.07487602	0.10066977	0.17451681	0.29269087	0.40076986	0.4972914	0.5432178	0.5410889	0.55833983
0.59007317	0.61087376	0.63161874	0.35489622	0.38453937	0.45529008	0.4883609	0.49593726	0.50514317	0.5218274	0.48656648
0.41543296	0.35810846	0.31318927	0.27172628	0.11123668	0.12859982	0.13905501	0.1499991	0.1414862	0.14968956	0.18159242
0.1767007	0.17902948	0.1755273	0.19197512	0.16891761	0.12932041	0.16251814	0.18507878	0.24533485	0.39445052	0.52940375
0.59412324	0.5779598	0.5619956	0.5051348	0.49668255	0.49854037	0.49780512	0.46353206	0.35197327	0.28089732	0.19692595
0.22239527	0.3535702	0.50342906	0.54258525	0.5573572	0.5670607	0.6179754	0.4808612	0.40367803	0.48249075	0.5537402
0.57619846	0.5999008	0.64353925	0.63713634	0.6060492	0.58377475	0.5552491	0.54866517	0.5552491	0.5476544	0.4750158
0.36331844	0.23869163	0.16787459	0.14224038	0.14567061	0.14235884	0.13109684	0.11100235	0.08783558	0.050015822	0.052009016
0.0573857	0.05364939	0.038454063	0.017525326	0.008700475	0.022561224	0.03016582	0.03649943	0.050143465	0.10305552	0.14763972
0.19549464	0.23390229	0.2633824	0.23051593	0.14629659	0.08813559	0.08471731	0.12963557	0.19950217	0.19138122	0.1431245
0.18958293	0.19159502	0.15840082	0.11827506	0.072675794	0.045772575	0.019629113	0	0	0	0
0.012307322	0.051439412	0.17066061	0.31765917	0.38989604	0.36755165	0.32391828	0.26717982	0.21615776	0.16810714	0.1288495
0.10297549	0.091886476	0.06450424	0.08270821	0.09104702	0.093932435	0.0839685	0.11865841	0.21135533	0.27298424	0.20820963
0.110269874	0.050757855	0.02756928	0.011669527	0.005666981	0	0	0	0	0.014978211	0.054975014
0.10215774	0.13408847	0.14716527	0.1767007	0.3333146	0.36109853	0.355849	0.3138438	0.25068578	0.2584359	0.32231575
0.45261112	0.5264579	0.45807704	0.56080896	0.6208102	0.785227	0.7164087	0.36142325	0.28091782	0.20882608	0.1584028
0.124300644	0.10560028	0.06818938	0.046352323	0.026481563	0.00817473	0.0039657983	0.007347645	0.019283561	0.012051111	0
0.0029649048	0.008857245	0.0175023	0.031069659	0.03790177	0.04138199	0.031503644	0.01645174	0.01405152	0.009033211	0.008315942
0.004834671	0.00095369376	0.00071990455	0.0039185984	0.008541854	0.005526567	0.0029649048	0	0	0	0.0034518754
0.014145898	0.024284584	0.03164982	0.03164982	0.036033873	0.042933445	0.04986278	0.062762715	0.09168866	0.080503225	0.13788499
0.17925362	0.21156311	0.203621	0.17656422	0.16831581	0.16002113	0.1731849	0.1423961	0.0743553	0.030271007	0.005966051
0.00808213	0.033039887	0.07593353	0.14920738	0.27167267	0.59363985	0.8436254	0.9120519	0.8850632	0.8284464	0.7786866
0.7778622	0.8405646	0.8205518	0.70176125	0.6790322	0.706636	0.65829134	0.64495295	0.60131335	0.5659162	0.5009458
0.42034706	0.25900513	0.26374182	0.21179235	0.13791019	0.057404526	0.02351332	0.0096823955	0.0065456075	0.026272904	0.094678484
0.2829506	0.5743713	0.8799569	0.919814	0.9279993	0.93243504	0.9399521	0.919269	0.91467625	0.9443219	0.9523219
0.96048605	0.9626884	0.9650136	0.96863616	0.9637244	0.9648344	0.9673311	0.9668472	0.96270865	0.9494414	0.9311645
0.8876827	0.7457497	0.5011627	0.38306892	0.27796498	0.1873213	0.17627198	0.31191966	0.34742558	0.37894568	0.36454085
0.40519425	0.45338953	0.5133712	0.5065979	0.5151259	0.57803065	0.61137426	0.6038285	0.6068905	0.4805884	0.33818883
0.22638838	0.21851864	0.19741565	0.18511769	0.14493996	0.10560634	0.16293156	0.19214052	0.18879835	0.20195098	0.19875862
0.1874001	0.15672109	0.11909728	0.08103951	0.0648436	0.033643734	0.022529274	0.016152652	0.013606831	0.008118823	0.0028748729
0.0028748729	0.0038453736	0.0028748729	0.004572873	0.015124025	0.031515885	0.04691824	0.056575786	0.1161797	0.154232	0.19578433
0.21859713	0.20748176	0.2046243	0.18162854	0.16875045	0.14452355	0.12007166	0.10485866	0.09646908	0.07468833	0.055642586
0.05150208	0.047060125	0.04009444	0.02783013	0.022672705	0.044343032	0.107699774	0.20562628	0.34076288	0.48552766	0.61010504
0.5628071	0.46744287	0.41864428	0.28631157	0.20559137	0.23954065	0.3086058	0.3994616	0.394442	0.43658933	0.52433336
0.64375496	0.7452295	0.79543316	0.8049506	0.7985014	0.8074272	0.75251853	0.7368712	0.78532547	0.81202066	0.7962457
0.75468546	0.65869194	0.57797813	0.4857616	0.41476753	0.33485803	0.3083181	0.28526658	0.3161317	0.35992843	0.39380744
0.4292983	0.41985512	0.3620231	0.292955	0.2258437	0.25230062	0.2957021	0.29421833	0.2743089	0.24418783	0.23239422
0.22416961	0.16368622	0.090801746	0.050006226	0.020066656	0	0	0	0.015498228	0.055109844	0.10650374
0.102405295	0.06540645	0.03616321	0.020819994	0.022571284	0.03832825	0.02723451	0.015339543	0.012818324	0.032262288	0.1163482
0.29112592	0.42706087	0.48097217	0.51841855	0.5259045	0.4236214	0.3817397	0.41847122	0.43300164	0.42543364	0.44186532
0.44916198	0.46562386	0.5153534	0.54708683	0.5099741	0.48043534	0.5000892	0.44512445	0.3900184	0.34248945	0.31217226
0.27325195	0.19644682	0.15257607	0.10686052	0.06585693	0.032873347	0.024099788	0.074182436	0.13829957	0.10978449	0.075086094
0.09249012	0.1451141	0.25651774	0.38096982	0.46072668	0.4507694	0.4661811	0.51024127	0.5351611	0.4979685	0.6199135
0.81669635	0.56443423	0.3127512	0.20471519	0.20106938	0.27901044	0.63366944	0.651677	0.66566336	0.5763453	0.6838973
0.78787756	0.7413357	0.6372283	0.47070694	0.332064	0.19506316	0.0978532	0.06995196	0.051490042	0.124966286	0.18821852
0.46705493	0.94744945	0.97835755	0.9793224	0.9746957	0.95864356	0.93051034	0.92641276	0.9294524	0.9339801	0.9351061
0.92054236	0.8755695	0.8102642	0.7288318	0.68637353	0.6739809	0.6085582	0.50860286	0.48614633	0.41270554	0.4217926
0.59382313	0.5472883	0.6051963	0.701657	0.87448156	0.93858206	0.9570238	0.9661776	0.9695837	0.97175205	0.97513616
0.97513616	0.97328126	0.96396834	0.969046	0.97313875	0.97435427	0.9743612	0.97395283	0.97533166	0.96868134	0.9404765
0.8924782	0.8292082	0.7906258	0.59755325	0.62748814	0.6389237	0.63134736	0.6884006	0.81851554	0.71013474	0.7286663
0.7511232	0.72590244	0.7247648	0.68790454	0.54603994	0.51262146	0.5034156	0.5435838	0.5536163	0.5606251	0.55956304
0.5947127	0.60131335	0.5734116	0.60715663	0.6270135	0.5034156	0.62599003	0.482012	0.29633823	0.13814142	0.08494675
0.10576479	0.16802368	0.2605078	0.22185154	0.23116176	0.18657868	0.3050988	0.40117338	0.41095197	0.43235552	0.3646841
0.30632827	0.26569468	0.2353286	0.20613316	0.19136173	0.21202824	0.20813726	0.23425028	0.18196562	0.18547513	0.21615776
0.34708259	0.47093925	0.40630668	0.27689043	0.17468217	0.14042524	0.13191234	0.13410418	0.10560028	0.08422357	0.10887234
0.15321378	0.19085884	0.2493478	0.29946753	0.33966836	0.34735912	0.31622753	0.26717982	0.21839836	0.09442642	0.1161614
0.1457186	0.19277968	0.19683683	0.16247211	0.13280302	0.12159408	0.092371844	0.0765164	0.07428485	0.067421295	0.08292604
0.079120934	0.0931247	0.105407655	0.112747096	0.12587616	0.14807123	0.15768014	0.16292375	0.16889709	0.16506886	0.17203227
0.1871284	0.19396958	0.1871284	0.19863805	0.19802329	0.21743844	0.22113967	0.21031253	0.2384163	0.23066655	0.15326391
0.090447195	0.17284459	0.1780882	0.2168925	0.328674	0.4750331	0.6073976	0.6225503	0.5523267	0.44407937	0.3498507
0.28020525	0.1928545	0.17437421	0.16409981	0.15306662	0.11742061	0.08455967	0.04658096	0.025419017	0.015425866	0.007297249
0.0028748729	0.0028748729	0	0.0058644908	0.009035824	0.010093403	0.010542811	0.016882157	0.029330112	0.042823963	0.05725059
0.074703306	0.08416354	0.07700372	0.069474876	0.039739534	0.043355376	0.058279168	0.0765164	0.08143751	0.07357574	0.07540087
0.079109356	0.06941489	0.052978087	0.03671077	0.026727732	0.03236044	0.033692826	0.043756306	0.04410913	0.04410913	0.05182986
0.0814346	0.11034671	0.13076116	0.13508488	0.13508488	0.112724	0.08858727	0.10477814	0.13278498	0.16534495	0.17328706
0.15609407	0.16201942	0.17936411	0.20680282	0.2023837	0.17337444	0.1356494	0.097722635	0.058244158	0.049217213	0.04250437
0.051421795	0.07786745	0.102932304	0.11370355	0.102297895	0.088227496	0.070512325	0.06453248	0.04388212	0.047111496	0.050392244
0.04864913	0.05601901	0.05263552	0.043899182	0.032420702	0.017712371	0.008556614	0.0057472764	0.0033470562	0	0
0	0	0	0	0.008700475	0.025043042	0.0459995	0.06116435	0.060821686	0.055639222	0.045754317
0.035379846	0.043700173	0.04844819	0.03538457	0.017459232	0.0067543485	0	0.0029649048	0.0052461466	0.008857245	0.018586276
0.056328416	0.10958384	0.15491818	0.18905407	0.20746373	0.21859258	0.20794983	0.22153856	0.23178223	0.2341747	0.2768301
0.3060374	0.1943029	0.20215446	0.21247019	0.22436158	0.3038046	0.4076125	0.4815494	0.52484435	0.55826885	0.5759903
0.61644745	0.6693301	0.7473873	0.7632818	0.78064257	0.80545646	0.8312802	0.8390227	0.8613616	0.8758607	0.8937159
0.87863344	0.8806122	0.90575415	0.93507296	0.95441884	0.96035045	0.9666092	0.9717036	0.9720152	0.9722436	0.9728444
0.9658553	0.9647038	0.9608068	0.9543448	0.91716117	0.86607105	0.8157593	0.8184328	0.8161475	0.7607644	0.7037825
0.6920717	0.65759915	0.6244399	0.58240056	0.45804736	0.37271687	0.36631194	0.39751074	0.2846402	0.15767434	0.22420663
0.5070929	0.7153708	0.72085756	0.691898	0.70734763	0.670067	0.4580506	0.24663396	0.12506272	0.07023534	0.033699505
0.020091278	0.008583803	0.009176238	0.02662247	0.056554273	0.09186508	0.15056509	0.17462136	0.15023048	0.25739083	0.49404737
0.56765556	0.46088123	0.30529863	0.2210523	0.1644969	0.093764134	0.059695445	0.044301163	0.17202173	0.27410245	0.28506923
0.24555628	0.27833524	0.35653397	0.3990826	0.40204847	0.35653397	0.3597869	0.4369766	0.5050451	0.4883609	0.42767492
0.41159257	0.3628221	0.38815174	0.3329683	0.22327821	0.14432232	0.10369297	0.0741001	0.047727186	0.033418905	0.02794598
0.022839027	0.3165643	0.31788892	0.304014	0.24913721	0.20735437	0.2412777	0.27962828	0.29392123	0.3036221	0.32695654
0.35029486	0.25900513	0.18162854	0.1382395	0.1448024	0.18795623	0.27847296	0.331591	0.39401215	0.4678763	0.44737744
0.42929834	0.5037805	0.50269383	0.4115084	0.32071882	0.27060646	0.21179235	0.17225994	0.15319145	0.13413455	0.15056509
0.18644367	0.24442224	0.3324524	0.33145538	0.31582814	0.2892238	0.2698204	0.2658698	0.32100287	0.37773255	0.38751113
0.4105697	0.48510176	0.2638906	0.11138978	0.10998787	0.1466183	0.17416567	0.19381897	0.18329991	0.15854697	0.1958686
